work,book,n,ok,pattern,quantities,cost,alternatives,unknown_nuclei,flags,nuclei,text
Epitaphius Adonis,1,11,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,0,,αι:L:nature ο:S:nature ο:S:nature ο:L:position ευ:L:nature ει:L:nature ω:L:nature ει:L:nature ε:S:nature ο:S:nature α:L:position ι:S:lexicon ε:S:nature η:L:nature ω:L:line_final,καὶ τὸ ῥόδον φεύγει τῶ χείλεος· ἀμφὶ δὲ τήνῳ
Epitaphius Adonis,1,12,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,2,,α:L:nature+position ει:L:nature αι:L:nature ο:S:nature ι:S:unknown η:L:nature α:S:antepenult_accent ο:S:nature η:L:nature ο:S:nature ε:S:nature υ:L:paroxytone_short_ultima ι:S:lexicon α:S:unknown οι:L:nature ει:L:line_final,"θνᾴσκει καὶ τὸ φίλημα, τὸ μήποτε Κύπρις ἀνοίσει."
Epitaphius Adonis,1,13,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.5,1,3,correption,υ:L:position ι:S:unknown ι:S:antepenult_accent ε:L:position ο:S:nature ι:S:unknown η:L:nature α:S:antepenult_accent αι:S:nature ου:L:nature+position ω:L:nature ο:L:position ο:S:nature α:S:unknown ε:L:position ει:L:line_final,"Κύπριδι μὲν τὸ φίλημα καὶ οὐ ζώοντος ἀρέσκει,"
Epitaphius Adonis,1,14,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,2,,α:L:position ου:L:nature οι:L:nature ε:S:nature α:S:unknown ω:L:nature ι:S:antepenult_accent ο:S:nature ι:L:position α:L:nature+position ο:L:position ε:S:nature ι:S:unknown η:L:nature ε:L:line_final,"ἀλλ’ οὐκ οἶδεν Ἄδωνις, ὅ νιν θνᾴσκοντ’ ἐφίλησεν."
Epitaphius Adonis,1,15,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,1,,αι:L:nature α:L:position ω:L:nature ο:S:nature α:S:unknown ω:L:nature ι:S:antepenult_accent ε:S:nature αι:L:nature α:L:position ου:L:nature ι:S:antepenult_accent ε:S:nature ω:L:nature ε:L:line_final,αἰάζω τὸν Ἄδωνιν· ἐπαιάζουσιν Ἔρωτες.
Epitaphius Adonis,1,16,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,α:L:position ι:S:lexicon ο:S:nature α:L:position ι:S:lexicon ο:S:nature ε:L:position ο:S:nature ε:S:nature ει:L:nature α:S:lexicon α:S:lexicon η:L:nature ο:S:nature α:S:unknown ω:L:nature ι:L:antepenult_accent,ἄγριον ἄγριον ἕλκος ἔχει κατὰ μηρὸν Ἄδωνις·
Epitaphius Adonis,1,17,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,4,,ει:L:nature+position ο:L:position α:L:unknown υ:S:unknown ε:S:nature ει:L:nature α:S:lexicon ε:S:nature ει:L:nature ο:S:nature ι:S:unknown α:L:position ι:S:unknown ο:S:nature ε:L:position ο:L:line_final,μεῖζον δ’ ἁ Κυθέρεια φέρει ποτικάρδιον ἕλκος.
Epitaphius Adonis,1,18,True,LLLSSLSSLSSLLLL,LLLSSLSSLSSLLLL,1.5,1,1,,η:L:nature ο:L:position ε:L:position ε:S:nature ι:S:lexicon αι:L:nature α:S:lexicon ι:S:lexicon οι:L:nature υ:S:lexicon ε:S:nature ω:L:nature υ:L:unknown α:L:position ο:L:line_final,τῆνον μὲν περὶ παῖδα φίλοι κύνες ὠδύραντο
Epitaphius Adonis,1,19,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,1.0,1,2,cluster_short,αι:L:nature υ:L:paroxytone_short_ultima αι:L:nature+position αι:L:nature ου:L:nature ι:S:antepenult_accent ο:S:nature ει:L:nature α:S:paroxytone_short_ultima ε:S:nature α:L:unknown α:S:position ο:S:nature ι:L:unknown α:L:line_final,καὶ Νύμφαι κλαίουσιν ὀρειάδες· ἁ δ’ Ἀφροδίτα
Epitaphius Adonis,1,20,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,4,,υ:L:unknown α:S:unknown ε:S:nature α:L:position ο:S:nature α:S:unknown ι:L:circumflex α:S:properispomenon α:S:lexicon α:L:lexicon υ:L:unknown ω:L:nature α:S:lexicon α:S:lexicon η:L:nature αι:L:line_final,λυσαμένα πλοκαμῖδας ἀνὰ δρυμὼς ἀλάληται
Epitaphius Adonis,1,21,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,4,,ε:L:position α:S:unknown ε:S:nature α:L:unknown η:L:nature+position ε:L:position ο:S:nature α:S:unknown α:L:position α:S:unknown ο:S:nature αι:L:nature ε:S:nature α:S:paroxytone_short_ultima οι:L:nature ι:L:line_final,πενθαλέα νήπλεκτος ἀσάνδαλος· αἱ δὲ βάτοι νιν
Epitaphius Adonis,1,22,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.5,1,0,correption;lexicon_overridden,ε:L:position ο:S:nature ε:S:nature α:L:position ει:L:nature ο:L:position ι:S:antepenult_accent αι:S:nature ι:L:lexicon ε:S:nature ο:S:nature αι:L:nature α:S:lexicon ε:S:nature ο:L:position αι:L:line_final,ἐρχομέναν κείροντι καὶ ἱερὸν αἷμα δρέπονται·
Epitaphius Adonis,1,23,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,ο:L:position υ:S:lexicon ε:S:nature ω:L:nature υ:L:unknown ου:L:nature α:S:antepenult_accent ι:S:lexicon α:L:position ε:S:nature α:S:lexicon α:L:position α:S:lexicon ο:S:nature ει:L:nature αι:L:line_final,ὀξὺ δὲ κωκύουσα δι’ ἄγκεα μακρὰ φορεῖται
Epitaphius Adonis,1,24,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,3,,α:L:position υ:S:unknown ι:S:unknown ο:L:position ο:S:nature ο:S:nature ω:L:nature α:S:antepenult_accent ο:S:nature ι:L:lexicon αι:L:nature αι:L:nature α:S:lexicon α:S:unknown ευ:L:nature α:L:properispomenon,Ἀσσύριον βοόωσα πόσιν καὶ παῖδα καλεῦσα.
Epitaphius Adonis,1,25,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,1.5,1,0,,α:L:position ι:S:lexicon ε:S:nature ι:L:position ε:S:nature α:S:lexicon αι:L:nature α:S:lexicon α:S:lexicon ο:L:position α:S:lexicon ο:S:nature α:L:nature ω:L:nature ει:L:nature ο:L:line_final,"ἀμφὶ δέ νιν μέλαν αἷμα παρ’ ὀμφαλὸν ᾀωρεῖτο,"
Epitaphius Adonis,1,26,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,0,,η:L:nature ε:S:nature α:S:lexicon ε:L:position η:L:nature ω:L:nature+position οι:L:nature ι:L:position ε:S:nature ο:S:nature οι:L:nature υ:S:lexicon ο:S:nature α:L:position οι:L:line_final,"στήθεα δ’ ἐκ μηρῶν φοινίσσετο, τοὶ δ’ ὑπὸ μαζοὶ"
Epitaphius Adonis,1,27,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,1.5,1,4,,ι:L:unknown ο:S:nature ε:S:nature οι:L:nature ο:S:nature α:S:lexicon οι:L:nature ε:S:nature α:S:unknown ω:L:nature ι:S:unknown ι:S:antepenult_accent ο:L:position υ:L:unknown ο:L:position ο:L:line_final,χιόνεοι τὸ πάροιθεν Ἀδώνιδι πορφύροντο.
Epitaphius Adonis,1,28,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,1,,αι:L:nature αι:L:nature α:L:position υ:S:unknown ε:S:nature ει:L:nature α:S:lexicon ε:S:nature αι:L:nature α:L:position ου:L:nature ι:S:antepenult_accent ε:S:nature ω:L:nature ε:L:line_final,αἰαῖ τὰν Κυθέρειαν ἐπαιάζουσιν Ἔρωτες.
Epitaphius Adonis,1,29,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,1,lexicon_overridden,ω:L:nature ε:S:nature ε:S:nature ο:L:position α:S:lexicon ο:S:nature α:L:lexicon α:S:lexicon υ:S:unknown ω:L:nature ε:S:nature ε:S:nature ι:L:lexicon ε:S:nature ο:S:nature ει:L:nature ο:L:line_final,"ὤλεσε τὸν καλὸν ἄνδρα, συνώλεσεν ἱερὸν εἶδος."
Epitaphius Adonis,1,30,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,1.0,1,2,lexicon_overridden,υ:L:position ι:S:unknown ι:S:antepenult_accent ε:L:position α:S:lexicon ο:S:nature ει:L:nature ο:S:nature ο:S:nature ε:L:position ω:L:nature ε:L:position ε:S:nature α:S:unknown ω:L:nature ι:L:antepenult_accent,"Κύπριδι μὲν καλὸν εἶδος, ὅτε ζώεσκεν Ἄδωνις·"
Epitaphius Adonis,1,31,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.0,1,4,override,α:L:lexicon α:S:lexicon ε:S:nature α:L:unknown ο:L:position α:L:unknown υ:S:lexicon α:S:unknown ω:L:nature ι:S:unknown ι:S:antepenult_accent α:L:position υ:S:paroxytone_short_ultima ι:S:lexicon αι:L:nature αι:L:line_final,κάτθανε δ’ ἁ μορφὰ σὺν Ἀδώνιδι. τὰν Κύπριν αἰαῖ
Epitaphius Adonis,1,32,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,1,correption,ω:L:nature ε:S:nature α:S:antepenult_accent α:L:lexicon α:S:lexicon ε:S:nature ο:L:position ι:S:antepenult_accent αι:S:nature αι:L:nature+position υ:S:lexicon ε:S:nature αι:L:nature ο:S:nature α:S:unknown ω:L:nature ι:L:antepenult_accent,"ὤρεα πάντα λέγοντι, καὶ αἱ δρύες αἲ τὸν Ἄδωνιν."
Epitaphius Adonis,1,33,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.0,1,1,cluster_short,αι:L:nature ο:S:nature α:S:lexicon οι:L:nature+position αι:L:nature ου:L:nature ι:S:antepenult_accent α:S:lexicon ε:L:position ε:S:nature α:S:antepenult_accent α:L:circumflex α:S:position ο:S:nature ι:L:unknown α:L:line_final,"καὶ ποταμοὶ κλαίουσι τὰ πένθεα τᾶς Ἀφροδίτας,"
Epitaphius Adonis,1,34,True,LLLSSLSSLSSLLLL,LLLSSLSSLSSLLLL,1.5,1,3,,αι:L:nature α:L:unknown αι:L:nature ο:S:nature α:S:unknown ω:L:nature ι:S:antepenult_accent ε:S:nature ω:L:nature ε:S:nature ι:S:antepenult_accent α:L:position υ:L:unknown ο:L:position ι:L:antepenult_accent,"καὶ παγαὶ τὸν Ἄδωνιν ἐν ὤρεσι δακρύοντι,"
Epitaphius Adonis,1,35,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,3,correption,α:L:position ε:S:nature α:S:lexicon ε:L:position ο:S:nature υ:S:lexicon α:L:lexicon ε:S:nature υ:S:unknown αι:L:nature ε:S:nature αι:S:nature α:L:unknown ε:S:nature υ:S:unknown η:L:nature α:L:line_final,ἄνθεα δ’ ἐξ ὀδύνας ἐρυθαίνεται· ἁ δὲ Κυθήρα
Epitaphius Adonis,1,36,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,α:L:lexicon α:S:lexicon α:S:lexicon α:L:lexicon α:L:unknown ω:L:nature α:S:lexicon α:S:lexicon α:L:lexicon α:S:paroxytone_short_ultima ο:S:nature οι:L:nature+position ο:S:nature α:S:unknown ει:L:nature ει:L:line_final,"πάντας ἀνὰ κναμώς, ἀνὰ πᾶν νάπος οἰκτρὸν ἀείδει"
Epitaphius Adonis,1,37,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,2,,αι:L:nature αι:L:nature α:L:position υ:S:unknown ε:S:nature ει:L:nature α:S:lexicon α:S:lexicon ω:L:nature ε:S:nature ο:S:nature α:L:lexicon ο:S:nature α:S:unknown ω:L:nature ι:L:antepenult_accent,"αἰαῖ τὰν Κυθέρειαν, ἀπώλετο καλὸς Ἄδωνις."
Epitaphius Adonis,1,38,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,3,,α:L:unknown ω:L:nature α:L:position ε:S:nature ο:S:nature α:L:unknown ε:S:nature α:S:lexicon ω:L:nature ε:S:nature ο:S:nature α:L:lexicon ο:S:nature α:S:unknown ω:L:nature ι:L:antepenult_accent,Ἀχὼ δ’ ἀντεβόασεν ἀπώλετο καλὸς Ἄδωνις.
Epitaphius Adonis,1,39,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,υ:L:position ι:S:unknown ο:S:nature αι:L:nature ο:S:nature ε:S:nature ω:L:nature α:S:antepenult_accent ι:S:lexicon ου:L:nature ε:L:position αυ:L:nature ε:S:nature α:S:lexicon αι:L:nature αι:L:line_final,Κύπριδος αἰνὸν ἔρωτα τίς οὐκ ἔκλαυσεν ἂν αἰαῖ;
Epitaphius Adonis,1,40,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,ω:L:nature ι:S:lexicon ε:S:nature ω:L:nature ε:S:nature ο:S:nature η:L:nature ε:S:nature α:S:unknown ω:L:nature ι:S:unknown ο:S:nature α:L:lexicon ε:S:nature ο:S:nature ε:L:position ο:L:line_final,"ὡς ἴδεν, ὡς ἐνόησεν Ἀδώνιδος ἄσχετον ἕλκος,"
Epitaphius Adonis,1,41,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,ω:L:nature ι:S:lexicon ε:S:nature οι:L:nature ι:S:unknown ο:S:nature αι:L:nature α:S:lexicon α:S:unknown αι:L:nature ο:S:nature ε:S:nature ω:L:nature ε:S:nature ι:S:lexicon η:L:nature ω:L:line_final,"ὡς ἴδε φοίνιον αἷμα μαραινομένῳ περὶ μηρῷ,"
Epitaphius Adonis,1,42,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,6,,α:L:unknown ε:S:nature α:S:antepenult_accent α:L:position ε:S:nature α:S:unknown α:L:unknown α:S:antepenult_accent ι:S:unknown υ:L:unknown ε:S:nature ο:S:nature ει:L:nature ο:S:nature α:S:unknown ω:L:nature ι:L:antepenult_accent,"πάχεας ἀμπετάσασα κινύρετο· ’ μεῖνον Ἄδωνι,"
Epitaphius Adonis,1,43,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,3,cluster_short,υ:L:position ο:S:position ε:S:nature ει:L:nature ο:S:nature α:S:unknown ω:L:nature ι:S:antepenult_accent α:S:unknown υ:L:position α:S:unknown ο:S:nature ω:L:nature+position ε:S:nature ι:S:lexicon ει:L:nature ω:L:line_final,"δύσποτμε μεῖνον Ἄδωνι, πανύστατον ὥς σε κιχείω,"
Epitaphius Adonis,1,44,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,0,,ω:L:nature+position ε:S:nature ε:S:nature ι:L:position υ:L:position ω:L:nature αι:L:nature ει:L:nature ε:S:nature α:S:lexicon ει:L:nature ε:S:nature ι:S:antepenult_accent ι:L:position ω:L:line_final,ὥς σε περιπτύξω καὶ χείλεα χείλεσι μίξω.
Epitaphius Adonis,1,45,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,ε:L:position ε:S:nature ο:S:nature υ:L:position ο:S:nature α:S:unknown ω:L:nature ι:S:antepenult_accent ο:S:nature αυ:L:nature υ:S:lexicon α:S:lexicon ο:L:position ε:S:nature ι:S:unknown η:L:nature ο:L:line_final,"ἔγρεο τυτθὸν Ἄδωνι, τὸ δ’ αὖ πύματόν με φίλησον,"
Epitaphius Adonis,1,46,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,2,,ο:L:position ου:L:nature ο:L:position ε:S:nature ι:S:unknown η:L:nature ο:S:nature ο:S:nature ο:L:position ω:L:nature η:L:nature ο:S:nature ι:S:unknown η:L:nature α:L:antepenult_accent,"τοσσοῦτόν με φίλησον, ὅσον ζώῃ τὸ φίλημα,"
Epitaphius Adonis,1,47,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,α:L:paroxytone_short_ultima ι:S:lexicon α:S:unknown ο:L:position υ:L:unknown η:L:nature ε:S:nature ε:S:nature ο:L:position ο:S:nature α:S:lexicon ει:L:nature ε:S:nature ο:S:nature η:L:nature α:L:lexicon,ἄχρις ἀποψύχῃς ἐς ἐμὸν στόμα κεἰς ἐμὸν ἧπαρ
Epitaphius Adonis,1,48,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,ευ:L:nature α:S:properispomenon ε:S:nature ο:L:position ευ:L:nature η:L:nature ο:S:nature ε:S:nature ευ:L:nature+position υ:S:lexicon υ:S:lexicon ι:L:paroxytone_short_ultima ο:S:nature α:S:unknown ε:L:position ω:L:line_final,"πνεῦμα τεὸν ῥεύσῃ, τὸ δέ σευ γλυκὺ φίλτρον ἀμέλξω,"
Epitaphius Adonis,1,49,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,ε:L:position ε:S:nature ι:S:unknown ω:L:nature ο:S:nature ε:S:nature ω:L:nature α:S:antepenult_accent ι:S:unknown η:L:nature α:S:antepenult_accent ε:S:nature ου:L:nature ο:S:nature υ:S:unknown α:L:position ω:L:line_final,"ἐκ δὲ πίω τὸν ἔρωτα, φίλημα δὲ τοῦτο φυλάξω"
Epitaphius Adonis,1,50,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,ω:L:nature αυ:L:nature ο:L:position ο:S:nature α:S:unknown ω:L:nature ι:S:antepenult_accent ε:S:nature ει:L:nature υ:S:lexicon ε:S:nature υ:L:position ο:S:nature ε:S:nature ευ:L:nature ει:L:line_final,"ὡς αὐτὸν τὸν Ἄδωνιν, ἐπεὶ σύ με δύσμορε φεύγεις,"
Epitaphius Adonis,1,51,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,3.0,1,2,correption,ευ:L:nature ει:L:nature+position α:L:position ο:S:nature α:S:unknown ω:L:nature ι:S:antepenult_accent αι:S:nature ε:L:position ε:S:nature αι:S:nature ει:L:nature α:S:unknown ε:S:nature ο:L:position α:L:antepenult_accent,"φεύγεις μακρὸν Ἄδωνι, καὶ ἔρχεαι εἰς Ἀχέροντα"
Epitaphius Adonis,1,52,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,2,correption,α:L:lexicon υ:L:position ο:L:position α:S:lexicon ι:S:lexicon η:L:nature α:S:lexicon αι:S:nature α:L:position ι:S:lexicon ο:S:nature α:L:unknown ε:S:nature α:S:unknown αι:L:nature α:L:antepenult_accent,"πὰρ στυγνὸν βασιλῆα καὶ ἄγριον, ἁ δὲ τάλαινα"
Epitaphius Adonis,1,53,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,3,correption,ω:L:nature ω:L:nature αι:L:nature ε:S:nature ο:S:nature ε:L:position ι:S:unknown αι:S:nature ου:L:nature υ:S:unknown α:S:unknown αι:L:nature ε:S:nature ι:S:lexicon ω:L:nature ει:L:line_final,ζώω καὶ θεὸς ἐμμὶ καὶ οὐ δύναμαί σε διώκειν.
Epitaphius Adonis,1,54,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,α:L:position α:S:unknown ε:S:nature ε:L:position ε:S:nature ο:S:nature α:L:unknown ο:S:nature ε:S:nature ο:L:position ο:S:nature ι:S:lexicon ε:L:position ι:S:unknown α:S:lexicon αυ:L:nature α:L:lexicon,λάμβανε Περσεφόνα τὸν ἐμὸν πόσιν· ἐσσὶ γὰρ αὐτὰ
Epitaphius Adonis,1,55,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.0,1,1,lexicon_overridden,ο:L:position ο:S:nature ε:S:nature ευ:L:nature+position ε:L:position ω:L:nature+position ο:S:nature ε:S:nature α:L:lexicon α:S:lexicon ο:S:nature ε:L:position ε:S:nature α:S:unknown α:L:position ει:L:line_final,"πολλὸν ἐμεῦ κρέσσων, τὸ δὲ πᾶν καλὸν ἐς σὲ καταρρεῖ·"
Epitaphius Adonis,1,56,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,4,,ε:L:position ι:S:unknown ε:S:nature ω:L:nature α:S:lexicon α:S:lexicon ο:L:position ο:S:nature ε:S:nature ω:L:nature α:S:unknown ο:S:nature ε:L:position ο:S:nature α:S:unknown ι:L:unknown α:L:line_final,"ἐμμὶ δ’ ἐγὼ πανάποτμος, ἔχω δ’ ἀκόρεστον ἀνίαν,"
Epitaphius Adonis,1,57,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,αι:L:nature+position αι:L:nature ω:L:nature ο:S:nature α:S:unknown ω:L:nature ι:S:antepenult_accent ο:S:nature οι:L:nature α:S:lexicon ε:S:nature αι:L:nature ε:S:nature ο:S:nature ευ:L:nature αι:L:line_final,"καὶ κλαίω τὸν Ἄδωνιν, ὅ μοι θάνε, καί σε φοβεῦμαι."
Epitaphius Adonis,1,58,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,1,correption,α:L:nature+position ει:L:nature ω:L:nature+position ι:S:unknown ο:S:nature η:L:nature ε:S:nature ο:S:nature ο:L:position ε:S:nature οι:S:nature ω:L:nature ο:S:nature α:S:lexicon ε:L:position α:L:line_final,"θνᾴσκεις ὦ τριπόθητε, πόθος δέ μοι ὡς ὄναρ ἔπτα,"
Epitaphius Adonis,1,59,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,3,,η:L:nature α:L:unknown α:L:unknown υ:S:unknown ε:S:nature ει:L:nature α:S:lexicon ε:S:nature οι:L:nature α:S:lexicon α:S:lexicon ω:L:nature α:S:lexicon ε:S:nature ω:L:nature ε:L:line_final,"χήρα δ’ ἁ Κυθέρεια, κενοὶ δ’ ἀνὰ δώματ’ Ἔρωτες."
Epitaphius Adonis,1,60,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,2,,οι:L:nature α:S:lexicon α:S:lexicon ε:L:position ο:S:nature ο:S:nature ω:L:nature ε:S:nature ι:S:lexicon α:L:lexicon ο:L:position η:L:nature ε:S:nature υ:S:unknown α:L:unknown ει:L:line_final,σοὶ δ’ ἅμα κεστὸς ὄλωλε. τί γὰρ τολμηρὲ κυνάγεις;
