work,book,n,ok,pattern,quantities,cost,alternatives,unknown_nuclei,flags,nuclei,text
Halieutica,1,18,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.5,1,0,correption,ευ:L:nature η:L:nature ει:L:nature αυ:L:nature η:L:nature+position αι:S:nature α:S:lexicon η:L:nature ο:S:nature ε:S:nature ε:L:position υ:S:lexicon ε:S:nature ο:L:position αι:L:line_final,εὐνὴν εἰς αὐτὴν καὶ ἀρηγόνες ἐγγὺς ἕπονται.
Halieutica,1,19,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,ου:L:nature α:S:lexicon α:S:lexicon οι:L:nature ου:L:nature ει:L:nature α:S:lexicon ο:S:nature ο:L:position ε:S:nature ο:S:nature ου:L:nature ε:S:nature ο:S:nature ω:L:nature η:L:line_final,"οὐδ’ ἄρα τοῖς οὐ χεῖμα τόσον δέος, οὐ μὲν ὀπώρη"
Halieutica,1,20,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,1,,ε:L:position α:S:lexicon ε:S:nature ει:L:nature ο:L:position αι:L:nature α:S:lexicon ε:S:nature α:L:position η:L:nature ω:L:nature α:S:unknown ε:S:nature ω:L:nature αι:L:line_final,φλέγμα φέρει· πολλαὶ γὰρ ἐπακτήρων ἀλεωραὶ
Halieutica,1,21,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,0.0,1,2,,ο:L:position αι:L:nature ε:L:position ι:S:unknown ε:S:nature αι:L:nature αι:L:nature ει:L:nature α:S:paroxytone_short_ultima ε:S:nature α:L:position α:S:unknown ε:S:nature ε:L:position η:L:line_final,λόχμαι τε σκιεραὶ καὶ δειράδες ἄντρα τε πέτρης
Halieutica,1,22,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,αυ:L:nature ο:S:nature ο:S:nature ου:L:nature ο:L:position οι:L:nature ε:S:nature ι:S:unknown αι:L:nature ο:S:nature ε:S:nature οι:L:nature α:S:lexicon ο:S:nature ε:L:position ι:L:lexicon,αὐτορόφου· πολλοὶ δὲ τιταινόμενοι κατ’ ὄρεσφιν
Halieutica,1,23,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,1,,α:L:position υ:S:lexicon ε:S:nature οι:L:nature ο:S:nature α:S:unknown οι:L:nature ι:L:position η:L:nature α:S:lexicon ο:S:nature η:L:nature ε:S:nature ο:S:nature ε:L:position ω:L:line_final,"ἀργύρεοι ποταμοί, δίψης ἄκος ἠδὲ λοετρῶν"
Halieutica,1,24,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,α:L:unknown ε:S:nature α:S:unknown οι:L:nature α:S:lexicon ι:S:lexicon αι:L:nature α:S:lexicon α:S:lexicon ε:L:position ο:S:nature α:S:unknown ου:L:nature ι:S:antepenult_accent ε:S:nature ε:L:position οι:L:line_final,ἀέναοι ταμίαι· παρὰ δὲ χλοάουσι ῥέεθροις
Halieutica,1,25,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,6,,οι:L:nature αι:L:nature ε:L:position α:S:unknown α:S:unknown αι:L:nature α:S:unknown α:S:unknown η:L:nature+position ι:S:unknown ι:S:unknown υ:L:paroxytone_short_ultima ο:S:nature ε:S:nature ε:L:position αι:L:line_final,"ποῖαί τε χθαμαλαί, μαλακὴ κλίσις ὕπνον ἑλέσθαι"
Halieutica,1,26,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,3,correption,ευ:L:nature ι:S:unknown ο:S:nature ε:L:position α:S:unknown α:S:unknown οι:L:nature ο:S:nature αι:S:nature ω:L:nature ι:S:lexicon α:S:lexicon ο:L:position α:S:lexicon α:S:lexicon α:L:lexicon αι:L:line_final,"εὔδιον ἐκ καμάτοιο, καὶ ὥρια δόρπα πάσασθαι"
Halieutica,1,27,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,υ:L:lexicon η:L:nature α:L:position ο:S:nature ο:S:nature οι:L:nature ο:S:nature α:S:lexicon ου:L:nature ε:S:nature ι:S:lexicon ο:L:position α:S:lexicon υ:S:unknown ο:L:position αι:L:line_final,"ὕλης ἀγρονόμοιο, τά τ’ οὔρεσι πολλὰ φύονται."
Halieutica,1,28,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,0.0,1,0,,ε:L:position ω:L:nature η:L:nature ε:S:nature ε:S:nature αι:L:nature η:L:nature η:L:nature+position ε:S:nature ο:S:nature η:L:nature ε:S:nature ε:S:nature ι:L:position ω:L:line_final,τερπωλὴ δ’ ἕπεται θήρῃ πλέον ἠέ περ ἱδρώς.
Halieutica,1,29,True,LLLLLSSLLLSSLL,LLLLLSSLLLSSLL,0.5,1,0,correption,ο:L:position οι:L:nature οι:L:nature ω:L:nature οι:L:nature ι:S:lexicon ε:S:nature ο:L:position ι:L:position ο:L:position αι:S:nature ο:S:nature ε:L:position ο:L:line_final,"ὅσσοι δ’ οἰωνοῖσιν ἐφοπλίζονται ὄλεθρον,"
Halieutica,1,30,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,2,correption,η:L:nature ι:S:lexicon ι:S:lexicon η:L:nature αι:L:nature οι:L:nature ι:S:lexicon ε:S:nature ει:L:nature αι:S:nature υ:S:unknown ο:L:position ι:S:unknown ο:S:nature α:L:position η:L:line_final,ῥηϊδίη καὶ τοῖσι πέλει καὶ ὑπόψιος ἄγρη·
Halieutica,1,31,True,LLLLLSSLLLSSLL,LLLLLSSLLLSSLL,0.0,1,2,,ου:L:nature+position ε:L:position α:L:lexicon ω:L:nature+position ο:L:position α:S:antepenult_accent ε:S:nature η:L:nature ι:L:position α:L:position ο:S:nature α:S:unknown ι:L:unknown η:L:line_final,τοὺς μὲν γὰρ κνώσσοντας ἐληΐσσαντο καλιῆς
Halieutica,1,32,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,2,,υ:L:position η:L:nature+position ου:L:nature+position ε:S:nature ο:S:nature α:L:position ι:S:antepenult_accent υ:S:unknown ε:L:position α:S:unknown α:S:antepenult_accent ι:L:position ο:S:nature ο:S:nature οι:L:nature ι:L:antepenult_accent,κρύβδην· τοὺς δὲ δόναξιν ὑπέσπασαν ἰξοφόροισιν·
Halieutica,1,33,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,οι:L:nature ε:S:nature α:S:unknown υ:L:position ε:L:position οι:L:nature ι:S:antepenult_accent ε:S:nature ε:L:position ε:S:nature ι:S:antepenult_accent η:L:nature ι:S:unknown ο:S:nature αυ:L:nature οι:L:line_final,οἱ δὲ τανυπλέκτοισιν ἐν ἕρκεσιν ἤριπον αὐτοὶ
Halieutica,1,34,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,ευ:L:nature η:L:nature+position η:L:nature ι:L:position ο:L:position ε:S:nature α:S:lexicon ε:L:position ε:S:nature α:S:lexicon αυ:L:nature ι:S:lexicon ε:S:nature υ:L:position α:L:antepenult_accent,"εὐνῆς χρηΐζοντες, ἀτερπέα δ’ αὖλιν ἔκυρσαν."
Halieutica,1,35,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,5,,η:L:nature ι:S:unknown ο:S:nature οι:L:nature+position α:S:unknown ι:S:unknown ευ:L:nature ι:S:properispomenon α:S:unknown ε:L:position α:L:position οι:L:nature ε:S:nature α:S:unknown ε:L:position οι:L:line_final,"τλησιπόνοις δ’ ἁλιεῦσιν ἀτέκμαρτοι μὲν ἄεθλοι,"
Halieutica,1,36,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,0.0,1,1,,ε:L:position ι:L:lexicon ου:L:nature+position α:S:unknown ε:S:nature η:L:nature αι:L:nature ει:L:nature+position ε:S:nature α:S:lexicon η:L:nature υ:S:lexicon ο:S:nature ει:L:nature ο:L:line_final,ἐλπὶς δ’ οὐ σταθερὴ σαίνει φρένας ἠΰτ’ ὄνειρος·
Halieutica,1,37,True,LSSLLLLLSSLLLL,LSSLLLLLSSLLLL,1.5,1,2,,ου:L:nature α:S:lexicon α:S:unknown ι:L:unknown η:L:nature ου:L:nature αι:L:nature η:L:nature υ:S:lexicon ε:S:nature α:L:position ευ:L:nature ου:L:nature ι:L:antepenult_accent,"οὐ γὰρ ἀκινήτου γαίης ὕπερ ἀθλεύουσιν,"
Halieutica,1,38,True,LLLSSLSSLSSLLLL,LLLSSLSSLSSLLLL,2.0,1,1,correption,α:L:position αι:L:nature ει:L:nature+position υ:S:unknown ε:S:nature ω:L:nature ε:S:nature αι:S:nature α:L:position ε:S:nature α:S:antepenult_accent α:L:position αι:L:nature ο:L:position ι:L:antepenult_accent,ἀλλ’ αἰεὶ κρυερῷ τε καὶ ἄσχετα μαργαίνοντι
Halieutica,1,39,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,2.5,1,0,correption;lexicon_overridden,υ:L:lexicon α:S:lexicon ι:S:lexicon υ:L:position ο:S:nature ε:S:nature ο:L:position αι:S:nature ο:S:nature αι:L:nature αι:L:nature η:L:nature ε:S:nature ι:S:lexicon ε:L:position αι:L:line_final,"ὕδατι συμφορέονται, ὃ καὶ γαίηθεν ἰδέσθαι"
Halieutica,1,40,True,LSSLLLSSLSSLLLL,LSSLLLSSLSSLLLL,1.5,1,0,,ει:L:nature α:S:lexicon ε:S:nature ει:L:nature αι:L:nature ου:L:nature ο:S:nature ε:S:nature ο:L:position α:S:lexicon ι:S:lexicon ει:L:nature η:L:nature α:L:position αι:L:line_final,δεῖμα φέρει καὶ μοῦνον ἐν ὄμμασι πειρήσασθαι·
Halieutica,1,41,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,3,,ου:L:nature α:S:unknown ι:S:antepenult_accent ε:L:position αι:L:nature οι:L:nature ι:S:properispomenon α:S:unknown ε:L:position α:L:unknown ω:L:nature+position ε:S:nature α:S:lexicon ο:L:position ε:L:line_final,δούρασι δ’ ἐν βαιοῖσιν ἀελλάων θεράποντες
Halieutica,1,42,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,α:L:position ο:S:nature ε:S:nature οι:L:nature αι:L:nature υ:L:lexicon ο:S:nature ε:S:nature οι:L:nature+position α:S:unknown ι:S:antepenult_accent αι:L:nature ε:S:nature ε:S:nature ο:L:position ε:L:line_final,"πλαζόμενοι, καὶ θυμὸν ἐν οἴδμασιν αἰὲν ἔχοντες,"
Halieutica,1,43,True,LLLSSLSSLSSLLLL,LLLSSLSSLSSLLLL,1.5,1,0,,αι:L:nature ει:L:nature ε:L:position ε:S:nature ε:S:nature η:L:nature ι:S:lexicon ο:S:nature ει:L:nature ε:S:nature α:S:lexicon α:L:position αι:L:nature ου:L:nature ι:L:antepenult_accent,"αἰεὶ μὲν νεφέλην ἰοειδέα παπταίνουσιν,"
Halieutica,1,44,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,αι:L:nature ει:L:nature ε:L:position ο:S:nature ε:S:nature ου:L:nature ι:S:lexicon ε:S:nature αι:L:nature ο:S:nature ε:S:nature ο:L:position ο:S:nature ο:S:nature α:L:position η:L:line_final,αἰεὶ δὲ τρομέουσι μελαινόμενον πόρον ἅλμης·
Halieutica,1,45,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,ου:L:nature ε:S:nature ι:S:lexicon οι:L:nature α:S:unknown ε:S:nature ω:L:nature α:S:lexicon ε:S:nature ω:L:nature+position ε:S:nature α:S:unknown ου:L:nature ε:S:nature ι:S:lexicon ο:L:position ω:L:line_final,"οὐδέ τι φοιταλέων ἀνέμων σκέπας, οὐδέ τιν’ ὄμβρων"
Halieutica,1,46,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,1,,α:L:position η:L:nature ου:L:nature υ:S:lexicon ο:S:nature α:L:paroxytone_short_ultima α:S:lexicon ο:S:nature ω:L:nature ι:L:unknown οι:L:nature ο:S:nature ε:S:nature ο:L:position αι:L:line_final,"ἀλκήν, οὐ πυρὸς ἄλκαρ ὀπωρινοῖο φέρονται."
Halieutica,1,47,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,3,,ο:L:position ε:S:nature ι:S:lexicon αι:L:nature+position ο:S:nature υ:S:unknown η:L:nature+position υ:L:position ε:L:position ε:S:nature α:S:unknown ει:L:nature α:S:unknown α:S:antepenult_accent ι:L:position η:L:line_final,πρὸς δ’ ἔτι καὶ βλοσυρῆς δυσδερκέα δείματα λίμνης
Halieutica,1,48,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,η:L:nature ε:S:nature α:S:antepenult_accent ε:L:position ι:L:lexicon α:L:lexicon ι:S:lexicon α:S:lexicon ε:L:position ι:S:lexicon ι:S:lexicon α:L:position ι:S:lexicon ο:S:nature ω:L:nature ι:L:lexicon,"κήτεα πεφρίκασι, τά τε σφίσιν ἀντιόωσιν,"
Halieutica,1,49,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,5,,ευ:L:nature α:S:lexicon υ:S:unknown ο:L:position υ:S:unknown ι:S:unknown η:L:nature α:S:unknown υ:S:unknown ο:L:position ε:S:nature ο:S:nature ω:L:nature ι:S:antepenult_accent α:S:lexicon α:L:position η:L:line_final,εὖτ’ ἂν ὑποβρυχίης ἄδυτον περόωσι θαλάσσης·
Halieutica,1,50,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,4,,ου:L:nature ε:L:position ι:L:lexicon υ:S:unknown α:S:unknown ω:L:nature α:S:unknown ι:S:unknown η:L:nature ο:S:nature ο:S:nature η:L:nature ε:S:nature ο:S:nature ευ:L:nature ει:L:line_final,οὐ μέν τις σκυλάκων ἁλίην ὁδὸν ἡγεμονεύει
Halieutica,1,51,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,ι:L:position υ:S:unknown ο:S:nature οι:L:nature ι:L:position η:L:nature α:S:lexicon α:S:unknown ει:L:nature ε:S:nature α:S:antepenult_accent η:L:nature ο:S:nature ε:S:nature οι:L:nature ι:L:antepenult_accent,ἰχθυβόλοις· ἴχνη γὰρ ἀείδελα νηχομένοισιν·
Halieutica,1,52,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,0,correption,ου:L:nature οι:L:nature ει:L:nature ο:S:nature ο:S:nature ω:L:nature ι:S:antepenult_accent ο:S:nature η:L:nature+position ε:S:nature ο:S:nature ι:L:lexicon ε:S:nature αι:S:nature α:L:position η:L:line_final,οὐδ’ οἵ γ’ εἰσορόωσιν ὅπῃ σχεδὸν ἵξεται ἄγρης
Halieutica,1,53,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,1,correption,α:L:position ι:S:lexicon α:S:lexicon α:L:lexicon ου:L:nature α:L:lexicon ι:S:lexicon ι:S:unknown η:L:nature ο:S:nature ο:S:nature ε:L:position ε:S:nature αι:S:nature ι:L:position υ:L:lexicon,"ἀντιάσας, οὐ γάρ τι μίην ὁδὸν ἔρχεται, ἰχθύς·"
Halieutica,1,54,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,2,,ι:L:position ι:S:lexicon ε:S:nature η:L:nature ε:S:nature α:S:unknown οι:L:nature ι:S:properispomenon α:S:unknown ι:L:position α:L:position οι:L:nature ο:S:nature ε:S:nature α:L:position ου:L:line_final,θριξὶ δ’ ἐν ἠπεδανοῖσι παλιγνάμπτοιό τε χαλκοῦ
Halieutica,1,55,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,ει:L:nature ε:S:nature ι:S:antepenult_accent αι:L:nature ο:S:nature α:S:unknown ε:L:position ι:S:antepenult_accent ι:S:unknown οι:L:nature ι:S:unknown ε:S:nature α:L:paroxytone_short_ultima ο:S:nature ε:S:nature ου:L:nature ι:L:lexicon,χείλεσι καὶ δονάκεσσι λίνοισί τε κάρτος ἔχουσιν.
Halieutica,1,56,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.5,1,1,correption,ου:L:nature η:L:nature+position ε:L:position ω:L:nature η:L:nature α:S:unknown ο:S:nature ει:L:nature ε:S:nature αι:S:nature αι:L:nature ε:S:nature ε:S:nature η:L:nature+position α:L:antepenult_accent,"οὐ μὴν τερπωλῆς ἀπολείπεαι, αἴ κ’ ἐθέλῃσθα"
Halieutica,1,57,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,4,,ε:L:position ε:L:position αι:L:nature+position υ:S:unknown ε:S:nature η:L:nature ε:S:nature ε:S:nature ει:L:nature α:S:unknown ι:S:unknown η:L:nature ι:S:unknown ο:S:nature α:L:position η:L:line_final,"τέρπεσθαι, γλυκερὴ δὲ πέλει βασιλήϊος ἄγρη."
Halieutica,1,58,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,η:L:nature α:S:lexicon ε:S:nature ευ:L:nature ο:L:position ω:L:nature ο:S:nature ε:S:nature υ:L:position υ:S:unknown ο:S:nature ε:L:position ο:S:nature α:S:lexicon ου:L:nature η:L:line_final,"νῆα μὲν εὐγόμφωτον, ἐΰζυγον, ἔξοχα κούφην,"
Halieutica,1,59,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,αι:L:nature+position η:L:nature οι:L:nature ω:L:nature η:L:nature ι:S:antepenult_accent ε:S:nature ει:L:nature ο:S:nature ε:S:nature η:L:nature ε:S:nature ο:S:nature ω:L:nature ι:L:lexicon,"αἰζηοὶ κώπῃσιν ἐπειγομένῃς ἐλόωσι,"
Halieutica,1,60,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,0,,ω:L:nature ο:S:nature α:S:lexicon ο:L:position ει:L:nature ο:L:position ε:S:nature ο:S:nature ε:L:position υ:L:position η:L:nature ι:S:lexicon α:S:lexicon ι:L:position ο:L:line_final,νῶτον ἁλὸς θείνοντες· ὁ δ’ ἐν πρύμνῃσιν ἄριστος
Halieutica,1,61,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,3,correption,ι:L:unknown υ:L:position η:L:nature α:S:lexicon ι:S:lexicon α:L:position ο:S:nature α:S:lexicon ει:L:nature αι:S:nature α:S:unknown ε:L:position ε:S:nature α:S:unknown η:L:nature α:L:lexicon,ἰθυντὴρ ἀλίαστον ἄγει καὶ ἀμεμφέα νῆα
Halieutica,1,62,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,3.0,1,4,correption,ω:L:nature ο:S:nature ε:S:nature ευ:L:nature υ:S:unknown α:S:unknown ο:L:position ε:S:nature αι:S:nature ευ:L:nature ι:S:unknown α:S:antepenult_accent ο:L:position υ:L:unknown ο:L:position α:L:antepenult_accent,χῶρον ἐς εὐρύαλόν τε καὶ εὔδια πορφύροντα·
Halieutica,1,63,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ε:L:position α:S:lexicon ε:S:nature αι:L:nature υ:S:unknown ο:S:nature ω:L:nature+position ε:S:nature ο:S:nature ω:L:nature α:S:lexicon ε:S:nature ει:L:nature ι:S:lexicon α:S:lexicon υ:L:lexicon α:L:lexicon,ἔνθα δὲ δαιτυμόνων νεπόδων ἀπερείσια φῦλα
Halieutica,1,64,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,0,correption,ε:L:position ε:S:nature αι:S:nature ου:L:nature+position ε:S:nature α:S:lexicon ο:L:position ε:S:nature α:S:lexicon ει:L:nature ο:S:nature ε:S:nature ου:L:nature ι:S:antepenult_accent ε:S:nature ω:L:nature η:L:line_final,"φέρβεται, οὓς θεράποντες ἀεὶ κομέουσιν, ἐδωδῇ"
