work,book,n,ok,pattern,quantities,cost,alternatives,unknown_nuclei,flags,nuclei,text
Eros Drapeta,1,13,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,3,,ι:L:position υ:S:unknown α:S:unknown ε:L:position η:L:nature ω:L:nature α:S:lexicon ε:S:nature υ:L:position ι:S:unknown α:S:antepenult_accent α:L:position α:S:lexicon ε:S:nature α:L:lexicon ει:L:line_final,"μικκύλα μὲν τήνῳ τὰ χερύδρια, μακρὰ δὲ βάλλει,"
Eros Drapeta,1,14,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,1.5,1,6,correption,α:L:lexicon ει:L:nature ει:L:nature α:S:unknown ε:S:nature ο:L:position α:S:antepenult_accent αι:S:nature ει:L:nature α:S:unknown ι:S:unknown α:L:unknown α:S:unknown ι:S:unknown ει:L:nature α:L:antepenult_accent,βάλλει κεἰς Ἀχέροντα καὶ εἰς Ἀΐδα βασίλεια.
Eros Drapeta,1,15,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,1,correption,υ:L:position ο:S:nature ο:S:nature ο:L:position ο:S:nature ε:S:nature ω:L:nature α:S:lexicon ο:S:nature ο:L:position ε:S:nature οι:S:nature ευ:L:nature ε:S:nature υ:S:unknown α:L:position αι:L:line_final,"γυμνὸς ὅλος τό γε σῶμα, νόος δέ οἱ εὖ πεπύκασται."
Eros Drapeta,1,16,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.5,1,1,correption;lexicon_overridden,αι:L:nature+position ε:S:nature ο:S:nature ει:L:nature ω:L:nature ο:L:position ι:S:lexicon ε:S:nature ι:L:position α:S:unknown αι:S:nature α:L:paroxytone_short_ultima ο:S:nature ε:S:nature α:L:position ω:L:line_final,"καὶ πτερόεις ὡς ὄρνις ἐφίπταται ἄλλον ἐπ’ ἄλλῳ,"
Eros Drapeta,1,17,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,α:L:lexicon ε:S:nature α:S:lexicon η:L:nature ε:S:nature υ:S:lexicon αι:L:nature α:S:lexicon ε:S:nature ι:L:lexicon α:L:paroxytone_short_ultima οι:L:nature+position ε:S:nature α:S:unknown η:L:nature αι:L:line_final,"ἀνέρας ἠδὲ γυναῖκας, ἐπὶ σπλάγχνοις δὲ κάθηται."
Eros Drapeta,1,18,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,ο:L:position ο:S:nature ε:S:nature ει:L:nature α:S:lexicon α:S:lexicon αι:L:nature ο:S:nature υ:S:lexicon ε:L:position ο:L:position ω:L:nature ε:S:nature ε:S:nature ε:L:position ο:L:line_final,"τόξον ἔχει μάλα βαιόν, ὑπὲρ τόξω δὲ βέλεμνον,"
Eros Drapeta,1,19,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,υ:L:position ο:L:position ε:L:position ο:S:nature ε:S:nature ε:L:position ο:S:nature ε:S:nature αι:L:nature ε:S:nature α:S:lexicon α:L:position ι:S:unknown ο:S:nature ει:L:nature αι:L:line_final,"τυτθὸν μὲν τὸ βέλεμνον, ἐς αἰθέρα δ’ ἄχρι φορεῖται."
Eros Drapeta,1,20,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,2,lexicon_overridden,αι:L:nature+position υ:S:lexicon ε:S:nature ο:L:position ε:S:nature ι:S:lexicon ω:L:nature α:S:lexicon α:S:unknown ε:L:position ι:S:unknown ο:S:nature ε:L:position ο:S:nature ι:S:lexicon ε:L:position ι:L:line_final,"καὶ χρύσεον περὶ νῶτα φαρέτριον, ἔνδοθι δ’ ἐντὶ"
Eros Drapeta,1,21,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,1.0,1,3,cluster_short,οι:L:nature ι:L:position οι:L:nature α:S:unknown α:S:unknown οι:L:nature οι:L:nature+position ο:L:position α:S:lexicon ι:S:lexicon α:L:unknown ε:S:nature ι:S:position ω:L:nature+position ει:L:line_final,"τοὶ πικροὶ κάλαμοι, τοῖς πολλάκι κἀμὲ τιτρώσκει."
Eros Drapeta,1,22,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,α:L:lexicon α:S:lexicon ε:S:nature α:L:position ι:S:lexicon α:S:lexicon αυ:L:nature α:S:lexicon ο:S:nature υ:L:lexicon ε:S:nature ο:S:nature α:L:unknown α:S:unknown ι:S:unknown αυ:L:nature ω:L:line_final,πάντα μὲν ἄγρια ταῦτα· πολὺ πλέον ἁ δαῒς αὐτῷ·
Eros Drapeta,1,23,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,1.0,1,3,lexicon_overridden,αι:L:nature α:L:unknown α:L:position α:S:unknown ε:S:nature οι:L:nature α:S:properispomenon ο:S:nature α:L:lexicon ι:S:lexicon ο:S:nature αυ:L:nature ο:S:nature α:S:unknown αι:L:nature ει:L:line_final,βαιὰ λαμπὰς ἐοῖσα τὸν ἅλιον αὐτὸν ἀναίθει.
Eros Drapeta,1,24,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,1,,η:L:nature+position υ:S:unknown ε:S:nature η:L:nature+position η:L:nature ο:L:position η:L:nature α:L:lexicon α:S:lexicon ε:S:nature η:L:nature ε:S:nature ε:S:nature η:L:nature η:L:line_final,"ἤν τύ γ’ ἕλῃς τῆνον, δήσας ἄγε μηδ’ ἐλεήσῃς."
Eros Drapeta,1,25,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.0,1,3,cluster_short,η:L:nature+position ο:S:nature ι:S:unknown η:L:nature+position αι:L:nature ο:L:position α:S:lexicon υ:S:lexicon α:L:position ε:S:nature ο:S:nature η:L:nature ε:S:position α:S:unknown α:L:unknown η:L:line_final,"κἢν ποτίδῃς κλαίοντα, φυλάσσεο μή σε πλανάσῃ."
Eros Drapeta,1,26,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,4,correption,η:L:nature+position ε:S:nature α:S:unknown η:L:nature υ:S:unknown ι:S:unknown ε:L:position ε:S:nature αι:S:nature η:L:nature ε:S:nature ε:S:nature η:L:nature ε:S:nature ι:S:unknown η:L:nature αι:L:line_final,"κἢν γελάῃ, τύ νιν ἕλκε. καὶ ἢν ἐθέλῃ σε φιλῆσαι,"
Eros Drapeta,1,27,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ευ:L:nature ε:S:nature α:S:lexicon ο:L:position ο:S:nature ι:S:unknown η:L:nature α:S:antepenult_accent α:S:lexicon ει:L:nature ε:S:nature α:S:lexicon α:L:position α:S:lexicon ο:S:nature ε:L:position ι:L:line_final,"φεῦγε· κακὸν τὸ φίλημα, τὰ χείλεα φάρμακον ἐντί."
Eros Drapeta,1,28,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,1,correption,η:L:nature+position ε:S:nature ε:S:nature η:L:nature α:S:lexicon ε:S:nature αυ:L:nature α:S:lexicon α:S:unknown ι:L:position ο:S:nature αι:S:nature ο:L:position α:S:lexicon οι:S:nature ο:L:position α:L:lexicon,"ἢν δὲ λέγῃ λάβε ταῦτα, χαρίζομαι ὅσσα μοι ὅπλα,"
Eros Drapeta,1,29,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,4,,η:L:nature υ:S:unknown ι:S:unknown η:L:nature+position α:S:unknown α:S:unknown ω:L:nature α:S:lexicon α:S:lexicon α:L:lexicon υ:S:lexicon ι:S:lexicon α:L:lexicon α:S:lexicon ε:S:nature α:L:position αι:L:line_final,μὴ τὺ θίγῃς πλάνα δῶρα· τὰ γὰρ πυρὶ πάντα βέβαπται.’
Europa,1,1,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,ευ:L:nature ω:L:nature η:L:nature ο:S:nature ε:S:nature υ:L:paroxytone_short_ultima ι:S:lexicon ε:S:nature ι:L:lexicon υ:S:lexicon υ:S:lexicon η:L:nature ε:S:nature ο:S:nature ει:L:nature ο:L:line_final,"Εὐρώπῃ ποτὲ Κύπρις ἐπὶ γλυκὺν ἧκεν ὄνειρον,"
Europa,1,2,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,2,correption,υ:L:position ο:S:nature ο:S:nature ε:L:position ι:S:unknown α:S:unknown ο:L:position α:S:paroxytone_short_ultima ο:S:nature ι:L:position α:S:lexicon αι:S:nature ε:L:position υ:S:lexicon ι:S:lexicon η:L:nature ω:L:line_final,"νυκτὸς ὅτε τρίτατον λάχος ἵσταται, ἐγγύθι δ’ ἠώς,"
Europa,1,3,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,υ:L:paroxytone_short_ultima ο:S:nature ο:S:nature ε:L:position υ:S:lexicon ι:S:lexicon ω:L:nature+position ε:S:nature ι:S:lexicon ο:L:position ε:S:nature α:S:lexicon οι:L:nature ι:S:lexicon ε:S:nature ι:L:position ω:L:line_final,ὕπνος ὅτε γλυκίων μέλιτος βλεφάροισιν ἐφίζων
Europa,1,4,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,4,,υ:L:unknown ι:S:unknown ε:S:nature η:L:nature+position ε:S:nature α:S:unknown α:L:nature α:S:lexicon α:S:lexicon ω:L:nature α:S:lexicon α:S:lexicon α:L:unknown ε:S:nature α:S:antepenult_accent ε:L:position ω:L:line_final,"λυσιμελὴς πεδάᾳ μαλακῷ κατὰ φάεα δεσμῷ,"
Europa,1,5,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,2.0,1,0,correption,ευ:L:nature ε:S:nature αι:S:nature α:L:position ε:S:nature ε:S:nature ω:L:nature+position οι:L:nature αι:L:nature ε:S:nature αι:S:nature ε:L:position ο:S:nature ο:S:nature ει:L:nature ω:L:line_final,εὖτε καὶ ἀτρεκέων ποιμαίνεται ἔθνος ὀνείρων·
Europa,1,6,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,2,,η:L:nature ο:S:nature υ:S:unknown ω:L:nature ο:S:nature ι:S:unknown οι:L:nature ι:S:antepenult_accent ε:S:nature ι:L:lexicon ω:L:nature+position ου:L:nature α:S:antepenult_accent ο:S:nature οι:L:nature ι:L:lexicon,τῆμος ὑπωροφίοισιν ἐνὶ κνώσσουσα δόμοισι
Europa,1,7,True,LLLSSLSSLSSLLLL,LLLSSLSSLSSLLLL,1.5,1,0,,οι:L:nature ι:L:lexicon ο:L:position υ:S:lexicon α:S:lexicon η:L:nature ε:S:nature ι:S:lexicon α:L:position ε:S:nature ο:S:nature ευ:L:nature ω:L:nature ει:L:nature α:L:antepenult_accent,Φοίνικος θυγάτηρ ἔτι παρθένος Εὐρώπεια
Europa,1,8,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,2,,ω:L:nature ι:S:unknown α:S:unknown η:L:nature ει:L:nature ου:L:nature+position οι:L:nature α:L:position ε:S:nature ι:S:lexicon ει:L:nature ο:S:nature α:S:lexicon ε:L:position αι:L:line_final,"ὠίσατ’ ἠπείρους δοιὰς περὶ εἷο μάχεσθαι,"
Europa,1,9,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,α:L:position ι:S:unknown ο:S:nature α:L:position ι:S:unknown ε:S:nature η:L:nature+position ε:S:nature υ:S:lexicon η:L:nature+position ε:S:nature ο:S:nature οι:L:nature α:S:lexicon υ:S:lexicon αι:L:nature ε:L:line_final,ἄσσιον ἀντιπέρην τε· φυὴν δ’ ἔχον οἷα γυναῖκες.
Europa,1,10,True,LLLLLLLSSLSSLL,LLLLLLLSSLSSLL,0.0,1,0,,ω:L:nature+position η:L:nature ε:L:position ει:L:nature η:L:nature+position ο:L:position η:L:nature ε:S:nature ε:S:nature η:L:nature α:S:lexicon ε:S:nature ω:L:nature ει:L:line_final,"τῶν δ’ ἣ μὲν ξείνης μορφὴν ἔχεν, ἣ δ’ ἄρ’ ἐῴκει"
Europa,1,11,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,3,,ε:L:position α:S:unknown ι:S:unknown η:L:nature αι:L:nature α:L:lexicon ο:S:nature ε:S:nature η:L:nature+position ε:S:nature ι:S:unknown ι:L:position ε:S:nature ο:S:nature ου:L:nature η:L:line_final,"ἐνδαπίῃ, καὶ μᾶλλον ἑῆς περιίσχετο κούρης,"
Europa,1,12,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,2,correption,α:L:paroxytone_short_ultima ε:L:position ω:L:nature+position ι:S:lexicon ε:S:nature ι:L:position ε:S:nature αι:S:nature ω:L:nature α:S:unknown ι:S:unknown η:L:nature ε:S:nature ι:S:lexicon αυ:L:nature η:L:line_final,φάσκεν δ’ ὥς μιν ἔτικτε καὶ ὡς ἀτίτηλέ μιν αὐτή.
Europa,1,13,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,η:L:nature ε:S:nature ε:S:nature η:L:nature+position α:S:unknown ε:S:nature η:L:nature ι:S:properispomenon ι:S:unknown ω:L:nature ο:S:nature ε:S:nature η:L:nature α:S:lexicon α:S:lexicon η:L:nature ι:L:lexicon,ἡ δ’ ἑτέρη κρατερῇσι βιωομένη παλάμῃσιν
Europa,1,14,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,ει:L:nature υ:S:unknown ε:S:nature ου:L:nature α:S:unknown ε:S:nature ου:L:nature α:S:antepenult_accent ε:S:nature ει:L:nature α:S:lexicon ο:S:nature ο:L:position ι:S:lexicon ο:S:nature ει:L:nature ο:L:line_final,"εἴρυεν οὐκ ἀέκουσαν, ἐπεὶ φάτο μόρσιμον εἷο"
Europa,1,15,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,3.0,1,0,correption,ε:L:position ι:S:lexicon ο:S:nature αι:L:nature ι:S:lexicon ο:S:nature ου:L:nature ε:S:nature α:S:lexicon ε:L:position ε:S:nature αι:S:nature ευ:L:nature ω:L:nature ει:L:nature α:L:antepenult_accent,ἐκ Διὸς αἰγιόχου γέρας ἔμμεναι Εὐρώπειαν.
Europa,1,16,True,LSSLLLSSLSSLLLL,LSSLLLSSLSSLLLL,1.5,1,0,,η:L:nature α:S:lexicon ο:S:nature ε:L:position ω:L:nature ω:L:nature+position ε:S:nature ε:S:nature ω:L:nature+position ο:S:nature ε:S:nature ει:L:nature αι:L:nature ου:L:nature α:L:antepenult_accent,"ἣ δ’ ἀπὸ μὲν στρωτῶν λεχέων θόρε δειμαίνουσα,"
Europa,1,17,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,α:L:position ο:S:nature ε:S:nature η:L:nature+position α:S:lexicon ι:S:lexicon η:L:nature+position ο:S:nature α:S:lexicon ω:L:nature υ:S:unknown α:S:unknown ει:L:nature ε:S:nature ο:S:nature ει:L:nature ο:L:line_final,παλλομένη κραδίην· τὸ γὰρ ὡς ὕπαρ εἶδεν ὄνειρον.
Europa,1,18,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ε:L:position ο:S:nature ε:S:nature η:L:nature ε:S:nature ι:S:lexicon η:L:nature ο:S:nature α:S:lexicon η:L:nature ε:S:nature ε:S:nature α:L:position ο:S:nature ε:S:nature α:L:lexicon ε:L:line_final,"ἑζομένη δ’ ἐπὶ δηρὸν ἀκὴν ἔχεν, ἀμφοτέρας δὲ"
Europa,1,19,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,ει:L:nature ε:S:nature ι:S:unknown ε:L:position α:S:unknown ε:S:nature οι:L:nature ι:S:antepenult_accent ε:S:nature ο:L:position α:S:unknown ι:S:antepenult_accent ει:L:nature ε:S:nature υ:S:lexicon αι:L:nature α:L:lexicon,εἰσέτι πεπταμένοισιν ἐν ὄμμασιν εἶχε γυναῖκας.
Europa,1,20,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ο:L:position ε:S:nature ε:S:nature ει:L:nature α:S:unknown ε:S:nature η:L:nature α:S:lexicon ε:S:nature ει:L:nature α:S:lexicon ο:S:nature α:L:position ε:S:nature ο:S:nature αυ:L:nature η:L:line_final,ὀψὲ δὲ δειμαλέην ἀνενείκατο παρθένον αὐδήν·
Europa,1,21,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,4,,ι:L:lexicon οι:L:nature οι:L:nature α:S:paroxytone_short_ultima ε:S:nature α:L:position α:S:unknown ε:S:nature ου:L:nature α:S:unknown ι:S:unknown ω:L:nature+position ο:S:nature ι:S:unknown η:L:nature ε:L:line_final,τίς μοι τοιάδε φάσματ’ ἐπουρανίων προΐηλεν;
Europa,1,22,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,2,,οι:L:nature οι:L:nature ε:L:position ω:L:nature ω:L:nature+position ε:S:nature ε:S:nature ω:L:nature υ:S:lexicon ε:S:nature ε:L:position α:S:unknown α:S:unknown οι:L:nature ι:L:antepenult_accent,ποῖοί με στρωτῶν λεχέων ὕπερ ἐν θαλάμοισιν
Europa,1,23,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,1,,η:L:nature υ:S:lexicon α:S:lexicon α:L:lexicon ω:L:nature+position ου:L:nature α:S:antepenult_accent α:S:unknown ε:L:position οι:L:nature η:L:nature α:S:antepenult_accent ο:S:nature ει:L:nature οι:L:line_final,"ἡδὺ μάλα κνώσσουσαν ἀνεπτοίησαν ὄνειροι,"
Europa,1,24,True,LLLLLLLSSLLLL,LLLLLLLSSLLLL,1.5,1,1,,ι:L:lexicon η:L:nature η:L:nature+position ει:L:nature η:L:nature η:L:nature ει:L:nature ι:S:unknown ο:S:nature υ:L:position ω:L:nature ου:L:nature α:L:antepenult_accent,"τίς δ’ ἦν ἡ ξείνη, τὴν εἴσιδον ὑπνώουσα;"
Europa,1,25,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.5,1,0,correption,ω:L:nature+position ε:S:nature α:S:lexicon ε:L:position α:S:lexicon ι:S:lexicon η:L:nature+position ει:L:nature η:L:nature+position ο:S:nature ο:S:nature ω:L:nature+position ε:S:nature αι:S:nature αυ:L:nature η:L:line_final,"ὥς μ’ ἔλαβε κραδίην κείνης πόθος, ὥς με καὶ αὐτὴ"
Europa,1,26,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,0,correption,α:L:position α:S:lexicon ι:S:lexicon ω:L:nature υ:S:lexicon ε:S:nature ε:L:position ο:S:nature αι:S:nature ω:L:nature+position ε:S:nature ε:S:nature η:L:nature ι:S:lexicon ε:S:nature αι:L:nature α:L:lexicon,ἀσπασίως ὑπέδεκτο καὶ ὡς σφετέρην ἴδε παῖδα.
Europa,1,27,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,1.5,1,0,correption,α:L:position α:S:lexicon οι:S:nature ει:L:nature α:S:lexicon α:S:lexicon ο:L:position α:S:lexicon α:S:lexicon ε:L:position η:L:nature ει:L:nature α:S:antepenult_accent ο:S:nature ει:L:nature ο:L:line_final,ἀλλά μοι εἰς ἀγαθὸν μάκαρες κρήνειαν ὄνειρον.
Europa,1,28,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,ω:L:nature ει:L:nature ου:L:nature α:S:lexicon ο:S:nature ου:L:nature ε:S:nature ι:S:lexicon α:L:lexicon ε:S:nature ε:S:nature ι:L:paroxytone_short_ultima ε:S:nature ε:S:nature αι:L:nature α:L:line_final,"ὣς εἰποῦσ’ ἀνόρουσε, φίλας δ’ ἐπεδίζεθ’ ἑταίρας"
Europa,1,29,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,3,,η:L:nature ι:S:unknown α:S:antepenult_accent οι:L:nature ε:S:nature ε:S:nature α:L:lexicon υ:L:unknown η:L:nature ε:S:nature α:S:antepenult_accent ευ:L:nature α:S:unknown ε:S:nature ει:L:nature α:L:line_final,"ἥλικας οἰέτεας θυμήρεας εὐπατερείας,"
Europa,1,30,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,1.5,1,4,,η:L:nature ι:S:lexicon α:S:lexicon ει:L:nature υ:S:unknown α:S:unknown υ:L:unknown ε:S:nature ο:S:nature ε:L:position ο:S:nature ο:S:nature ε:L:position υ:L:unknown οι:L:nature ο:L:line_final,"τῇσιν ἀεὶ συνάθυρεν, ὅτ’ ἐς χορὸν ἐντύνοιτο,"
Europa,1,31,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.0,1,2,cluster_short,η:L:nature ο:S:nature ε:S:nature αι:L:nature+position υ:L:unknown οι:L:nature ο:S:position ο:S:nature α:L:lexicon ο:S:nature ο:S:nature η:L:nature ι:S:properispomenon α:S:unknown αυ:L:nature ω:L:line_final,"ἢ ὅτε φαιδρύνοιτο χρόα προχοῇσιν ἀναύρων,"
Europa,1,32,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,η:L:nature ο:S:nature ο:S:nature ε:L:position ει:L:nature ω:L:nature ο:S:nature ε:S:nature υ:L:position ο:S:nature α:S:antepenult_accent ει:L:nature ι:S:unknown α:S:unknown ε:L:position οι:L:line_final,ἢ ὁπότ’ ἐκ λειμῶνος ἐΰπνοα λείρἰ ἀμέργοι.
