work,book,n,id,n_syll,phones,quantity,accent,foot,flags,detail,text
Europa,1,64,mo2_1_64,16,aˊ l . l ɛː # e p # a l . l oiˊ . oi . s i # t oˊ t # aˊ n . tʰ e . s i # tʰ yː . m oˋ n # eˊ . t e r . p o n,LSSLLLSSLSSLSSLL,A000A00AA000GA00,1112233344455566,0:position_ambiguous;1:correption;3:position_ambiguous;8:position_ambiguous,"[{""text"": ""ἄλ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""a"", ""l""], ""flags"": [""position_ambiguous""]}, {""text"": ""λη"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""l"", ""ɛː""], ""flags"": [""correption""]}, {""text"": ""ἐπ’"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""e"", ""p""], ""flags"": []}, {""text"": ""ἀλ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""a"", ""l""], ""flags"": [""position_ambiguous""]}, {""text"": ""λοί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""l"", ""oi""], ""flags"": []}, {""text"": ""οι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""oi""], ""flags"": []}, {""text"": ""σι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""s"", ""i""], ""flags"": []}, {""text"": ""τότ’"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""t"", ""o"", ""t""], ""flags"": []}, {""text"": ""ἄν"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""a"", ""n""], ""flags"": [""position_ambiguous""]}, {""text"": ""θε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""tʰ"", ""e""], ""flags"": []}, {""text"": ""σι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""s"", ""i""], ""flags"": []}, {""text"": ""θυ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""tʰ"", ""yː""], ""flags"": []}, {""text"": ""μὸν"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 5, ""ph"": [""m"", ""o"", ""n""], ""flags"": []}, {""text"": ""ἔ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""e""], ""flags"": []}, {""text"": ""τερ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""t"", ""e"", ""r""], ""flags"": []}, {""text"": ""πον."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""p"", ""o"", ""n""], ""flags"": []}]",ἄλλη ἐπ’ ἀλλοίοισι τότ’ ἄνθεσι θυμὸν ἔτερπον.
Europa,1,65,mo2_1_65,15,t ɔːˆ n # h ɛːˋ # m eˋ n # n aˊ r . k i s . s o n # e . yˊ p . n o . o n # h ɛːˋ # d y . aˊ . k i n . tʰ o n,LLLLLSSLSSLSSLL,CGGA000A00G0A00,112233344455566,3:position_ambiguous;4:position_ambiguous;7:position_ambiguous;13:position_ambiguous,"[{""text"": ""τῶν"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 1, ""ph"": [""t"", ""ɔː"", ""n""], ""flags"": []}, {""text"": ""ἣ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 1, ""ph"": [""h"", ""ɛː""], ""flags"": []}, {""text"": ""μὲν"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 2, ""ph"": [""m"", ""e"", ""n""], ""flags"": []}, {""text"": ""νάρ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""n"", ""a"", ""r""], ""flags"": [""position_ambiguous""]}, {""text"": ""κισ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""k"", ""i"", ""s""], ""flags"": [""position_ambiguous""]}, {""text"": ""σον"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""s"", ""o"", ""n""], ""flags"": []}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""e""], ""flags"": []}, {""text"": ""ΰπ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""y"", ""p""], ""flags"": [""position_ambiguous""]}, {""text"": ""νο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""n"", ""o""], ""flags"": []}, {""text"": ""ον,"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""o"", ""n""], ""flags"": []}, {""text"": ""ἣ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 5, ""ph"": [""h"", ""ɛː""], ""flags"": []}, {""text"": ""δ’ὑ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""d"", ""y""], ""flags"": []}, {""text"": ""ά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""a""], ""flags"": []}, {""text"": ""κιν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""k"", ""i"", ""n""], ""flags"": [""position_ambiguous""]}, {""text"": ""θον,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""tʰ"", ""o"", ""n""], ""flags"": []}]","τῶν ἣ μὲν νάρκισσον ἐΰπνοον, ἣ δ’ ὑάκινθον,"
Europa,1,66,mo2_1_66,16,h ɛːˋ # d iˊ . o n # h ɛːˋ # d eˊ r . p y l . l o n # a . p aiˊ . n y . t o # p o l . l aˋ # d eˊ . r a . z d e,LSSLLLSSLSSLSSLL,GA0GA000A000GA00,1112233344455566,5:position_ambiguous;14:position_ambiguous,"[{""text"": ""ἣ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 1, ""ph"": [""h"", ""ɛː""], ""flags"": []}, {""text"": ""δ’ἴ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""d"", ""i""], ""flags"": []}, {""text"": ""ον,"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""o"", ""n""], ""flags"": []}, {""text"": ""ἣ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 2, ""ph"": [""h"", ""ɛː""], ""flags"": []}, {""text"": ""δ’ἕρ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""d"", ""e"", ""r""], ""flags"": []}, {""text"": ""πυλ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""p"", ""y"", ""l""], ""flags"": [""position_ambiguous""]}, {""text"": ""λον"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""l"", ""o"", ""n""], ""flags"": []}, {""text"": ""ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""a""], ""flags"": []}, {""text"": ""παί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""p"", ""ai""], ""flags"": []}, {""text"": ""νυ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""n"", ""y""], ""flags"": []}, {""text"": ""το·"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""t"", ""o""], ""flags"": []}, {""text"": ""πολ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""p"", ""o"", ""l""], ""flags"": []}, {""text"": ""λὰ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 5, ""ph"": [""l"", ""a""], ""flags"": []}, {""text"": ""δ’ἔ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""d"", ""e""], ""flags"": []}, {""text"": ""ρα"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""r"", ""a""], ""flags"": [""position_ambiguous""]}, {""text"": ""ζε"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""z"", ""d"", ""e""], ""flags"": []}]","ἣ δ’ ἴον, ἣ δ’ ἕρπυλλον ἀπαίνυτο· πολλὰ δ’ ἔραζε"
Europa,1,67,mo2_1_67,16,l eː . m ɔːˊ . n ɔː n # e . a . r o t . r e . pʰ eˊ . ɔː n # tʰ a . l eˊ . tʰ e s . k e # p eˊ . t ɛː . l a,LLLSSLSSLSSLSSLL,0A00000A00A00A00,1122233344455566,15:lexicon,"[{""text"": ""λει"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""l"", ""eː""], ""flags"": []}, {""text"": ""μώ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""m"", ""ɔː""], ""flags"": []}, {""text"": ""νων"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""n"", ""ɔː"", ""n""], ""flags"": []}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""e""], ""flags"": []}, {""text"": ""α"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""a""], ""flags"": []}, {""text"": ""ροτ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""r"", ""o"", ""t""], ""flags"": []}, {""text"": ""ρε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""r"", ""e""], ""flags"": []}, {""text"": ""φέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""pʰ"", ""e""], ""flags"": []}, {""text"": ""ων"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""ɔː"", ""n""], ""flags"": []}, {""text"": ""θα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""tʰ"", ""a""], ""flags"": []}, {""text"": ""λέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""l"", ""e""], ""flags"": []}, {""text"": ""θεσ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""tʰ"", ""e"", ""s""], ""flags"": []}, {""text"": ""κε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""k"", ""e""], ""flags"": []}, {""text"": ""πέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""p"", ""e""], ""flags"": []}, {""text"": ""τη"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""t"", ""ɛː""], ""flags"": []}, {""text"": ""λα."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""l"", ""a""], ""flags"": [""lexicon""]}]",λειμώνων ἐαροτρεφέων θαλέθεσκε πέτηλα.
Europa,1,68,mo2_1_68,15,h aiˋ # d auˆ . t e # k s a n . tʰ oiˆ . o # k r oˊ . k uː # tʰ y . oˊ . e s . s a n # eˊ . tʰ eː . r a n,LLLLLSSLSSLSSLL,GC00C0A00A00A00,112233344455566,3:position_ambiguous;14:line_final_ambiguous,"[{""text"": ""αἳ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 1, ""ph"": [""h"", ""ai""], ""flags"": []}, {""text"": ""δ’αὖ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 1, ""ph"": [""d"", ""au""], ""flags"": []}, {""text"": ""τε"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""t"", ""e""], ""flags"": []}, {""text"": ""ξαν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""k"", ""s"", ""a"", ""n""], ""flags"": [""position_ambiguous""]}, {""text"": ""θοῖ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 3, ""ph"": [""tʰ"", ""oi""], ""flags"": []}, {""text"": ""ο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""o""], ""flags"": []}, {""text"": ""κρό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""k"", ""r"", ""o""], ""flags"": []}, {""text"": ""κου"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""k"", ""uː""], ""flags"": []}, {""text"": ""θυ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""tʰ"", ""y""], ""flags"": []}, {""text"": ""ό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""o""], ""flags"": []}, {""text"": ""εσ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""e"", ""s""], ""flags"": []}, {""text"": ""σαν"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""s"", ""a"", ""n""], ""flags"": []}, {""text"": ""ἔ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""e""], ""flags"": []}, {""text"": ""θει"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""tʰ"", ""eː""], ""flags"": []}, {""text"": ""ραν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""r"", ""a"", ""n""], ""flags"": [""line_final_ambiguous""]}]",αἳ δ’ αὖτε ξανθοῖο κρόκου θυόεσσαν ἔθειραν
Europa,1,69,mo2_1_69,15,d r eˊ p . t o n # e . r i d . m aiˊ . n uː . s ai # a . t aˋ r # m e s . s iˊ s . t ɛː # aˊ . n a s . s a,LSSLLLSSLLLSSLL,A000A000G0A0A00,111223334455566,3:position_ambiguous;6:correption;8:lexicon;10:position_ambiguous;11:correption;13:position_ambiguous;14:line_final_ambiguous,"[{""text"": ""δρέπ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""d"", ""r"", ""e"", ""p""], ""flags"": []}, {""text"": ""τον"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""t"", ""o"", ""n""], ""flags"": []}, {""text"": ""ἐ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""e""], ""flags"": []}, {""text"": ""ριδ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""r"", ""i"", ""d""], ""flags"": [""position_ambiguous""]}, {""text"": ""μαί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""m"", ""ai""], ""flags"": []}, {""text"": ""νου"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""n"", ""uː""], ""flags"": []}, {""text"": ""σαι,"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""s"", ""ai""], ""flags"": [""correption""]}, {""text"": ""ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""a""], ""flags"": []}, {""text"": ""τὰρ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 4, ""ph"": [""t"", ""a"", ""r""], ""flags"": [""lexicon""]}, {""text"": ""μεσ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""m"", ""e"", ""s""], ""flags"": []}, {""text"": ""σίσ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""s"", ""i"", ""s""], ""flags"": [""position_ambiguous""]}, {""text"": ""τη"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""t"", ""ɛː""], ""flags"": [""correption""]}, {""text"": ""ἄ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""a""], ""flags"": []}, {""text"": ""νασ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""n"", ""a"", ""s""], ""flags"": [""position_ambiguous""]}, {""text"": ""σα"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""s"", ""a""], ""flags"": [""line_final_ambiguous""]}]","δρέπτον ἐριδμαίνουσαι, ἀτὰρ μεσσίστη ἄνασσα"
Europa,1,70,mo2_1_70,15,a g . l a . iˊ . ɛː n # p y r . s oiˆ . o # r̥ oˊ . d uː # kʰ eːˊ . r e s . s i # l eˊ . g uː . s a,LSSLLLSSLLLSSLL,00A00C0A0A00A00,111223334455566,0:position_ambiguous;4:position_ambiguous;14:line_final_ambiguous,"[{""text"": ""ἀγ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""a"", ""g""], ""flags"": [""position_ambiguous""]}, {""text"": ""λα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""l"", ""a""], ""flags"": []}, {""text"": ""ΐ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""i""], ""flags"": []}, {""text"": ""ην"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""ɛː"", ""n""], ""flags"": []}, {""text"": ""πυρ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""p"", ""y"", ""r""], ""flags"": [""position_ambiguous""]}, {""text"": ""σοῖ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 3, ""ph"": [""s"", ""oi""], ""flags"": []}, {""text"": ""ο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""o""], ""flags"": []}, {""text"": ""ῥό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""r̥"", ""o""], ""flags"": []}, {""text"": ""δου"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""d"", ""uː""], ""flags"": []}, {""text"": ""χεί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""kʰ"", ""eː""], ""flags"": []}, {""text"": ""ρεσ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""r"", ""e"", ""s""], ""flags"": []}, {""text"": ""σι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""s"", ""i""], ""flags"": []}, {""text"": ""λέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""l"", ""e""], ""flags"": []}, {""text"": ""γου"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""g"", ""uː""], ""flags"": []}, {""text"": ""σα,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""s"", ""a""], ""flags"": [""line_final_ambiguous""]}]","ἀγλαΐην πυρσοῖο ῥόδου χείρεσσι λέγουσα,"
Europa,1,71,mo2_1_71,17,h oiˆ . aˊ # p e r # e n # kʰ a . r iˊ . t e s . s i # d i . eˊ p . r e . p e n # a pʰ . r o . g eˊ . n eː . a,LSSLSSLSSLSSLSSLL,CA000A000A0000A00,11122233344455566,12:position_ambiguous;16:line_final_ambiguous,"[{""text"": ""οἷ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 1, ""ph"": [""h"", ""oi""], ""flags"": []}, {""text"": ""ά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""a""], ""flags"": []}, {""text"": ""περ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""p"", ""e"", ""r""], ""flags"": []}, {""text"": ""ἐν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""e"", ""n""], ""flags"": []}, {""text"": ""Χα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""kʰ"", ""a""], ""flags"": []}, {""text"": ""ρί"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""r"", ""i""], ""flags"": []}, {""text"": ""τεσ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""t"", ""e"", ""s""], ""flags"": []}, {""text"": ""σι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""s"", ""i""], ""flags"": []}, {""text"": ""δι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""d"", ""i""], ""flags"": []}, {""text"": ""έπ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""e"", ""p""], ""flags"": []}, {""text"": ""ρε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""r"", ""e""], ""flags"": []}, {""text"": ""πεν"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""p"", ""e"", ""n""], ""flags"": []}, {""text"": ""Ἀφ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""a"", ""pʰ""], ""flags"": [""position_ambiguous""]}, {""text"": ""ρο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""r"", ""o""], ""flags"": []}, {""text"": ""γέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""g"", ""e""], ""flags"": []}, {""text"": ""νει"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""n"", ""eː""], ""flags"": []}, {""text"": ""α."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""a""], ""flags"": [""line_final_ambiguous""]}]",οἷά περ ἐν Χαρίτεσσι διέπρεπεν Ἀφρογένεια.
Europa,1,72,mo2_1_72,16,uː # m ɛːˋ n # d ɛː . r oˋ n # eˊ . m e l . l e n # e p # aˊ n . tʰ e . s i # tʰ yː . m oˋ n # i . aiˊ . n eː n,LLLSSLSSLSSLSSLL,0G0GA000A000G0A0,1122233344455566,8:position_ambiguous,"[{""text"": ""οὐ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""uː""], ""flags"": []}, {""text"": ""μὴν"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 1, ""ph"": [""m"", ""ɛː"", ""n""], ""flags"": []}, {""text"": ""δη"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""d"", ""ɛː""], ""flags"": []}, {""text"": ""ρὸν"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 2, ""ph"": [""r"", ""o"", ""n""], ""flags"": []}, {""text"": ""ἔ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""e""], ""flags"": []}, {""text"": ""μελ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""m"", ""e"", ""l""], ""flags"": []}, {""text"": ""λεν"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""l"", ""e"", ""n""], ""flags"": []}, {""text"": ""ἐπ’"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""e"", ""p""], ""flags"": []}, {""text"": ""ἄν"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""a"", ""n""], ""flags"": [""position_ambiguous""]}, {""text"": ""θε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""tʰ"", ""e""], ""flags"": []}, {""text"": ""σι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""s"", ""i""], ""flags"": []}, {""text"": ""θυ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""tʰ"", ""yː""], ""flags"": []}, {""text"": ""μὸν"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 5, ""ph"": [""m"", ""o"", ""n""], ""flags"": []}, {""text"": ""ἰ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""i""], ""flags"": []}, {""text"": ""αί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""ai""], ""flags"": []}, {""text"": ""νειν,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""n"", ""eː"", ""n""], ""flags"": []}]","οὐ μὴν δηρὸν ἔμελλεν ἐπ’ ἄνθεσι θυμὸν ἰαίνειν,"
Europa,1,73,mo2_1_73,15,uː d # aˊ . r a # p a r . tʰ e . n iˊ . ɛː n # m iˊ t . r ɛː n # aˊ kʰ . r a n . t o n # eˊ . r y s . tʰ ai,LSSLSSLLLLLSSLL,0A000A0A0A00A00,111222334455566,3:position_ambiguous;7:position_ambiguous;9:position_ambiguous;10:position_ambiguous;13:position_ambiguous,"[{""text"": ""οὐδ’"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""uː"", ""d""], ""flags"": []}, {""text"": ""ἄ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""a""], ""flags"": []}, {""text"": ""ρα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""r"", ""a""], ""flags"": []}, {""text"": ""παρ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""p"", ""a"", ""r""], ""flags"": [""position_ambiguous""]}, {""text"": ""θε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""tʰ"", ""e""], ""flags"": []}, {""text"": ""νί"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""n"", ""i""], ""flags"": []}, {""text"": ""ην"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""ɛː"", ""n""], ""flags"": []}, {""text"": ""μίτ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""m"", ""i"", ""t""], ""flags"": [""position_ambiguous""]}, {""text"": ""ρην"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""r"", ""ɛː"", ""n""], ""flags"": []}, {""text"": ""ἄχ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""a"", ""kʰ""], ""flags"": [""position_ambiguous""]}, {""text"": ""ραν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""r"", ""a"", ""n""], ""flags"": [""position_ambiguous""]}, {""text"": ""τον"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""t"", ""o"", ""n""], ""flags"": []}, {""text"": ""ἔ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""e""], ""flags"": []}, {""text"": ""ρυσ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""r"", ""y"", ""s""], ""flags"": [""position_ambiguous""]}, {""text"": ""θαι."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""tʰ"", ""ai""], ""flags"": []}]",οὐδ’ ἄρα παρθενίην μίτρην ἄχραντον ἔρυσθαι.
