work,book,n,ok,pattern,quantities,cost,alternatives,unknown_nuclei,flags,nuclei,text
Phaenomena,1,11,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,4,,α:L:paroxytone_short_ultima α:S:lexicon ι:S:unknown α:L:position ι:L:unknown α:L:unknown ε:L:position ε:L:position α:S:unknown ο:S:nature ει:L:nature ε:S:nature ι:S:lexicon αυ:L:nature ο:L:line_final,"ἄστρα διακρίνας, ἐσκέψατο δ’ εἰς ἐνιαυτὸν"
Phaenomena,1,12,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,1.5,1,1,,α:L:position ε:S:nature α:S:unknown οι:L:nature ε:S:nature α:S:lexicon ι:L:position α:S:lexicon ε:S:nature υ:L:lexicon ε:S:nature α:S:lexicon η:L:nature αι:L:nature οι:L:nature ε:L:line_final,ἀστέρας οἵ κε μάλιστα τετυγμένα σημαίνοιεν
Phaenomena,1,13,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,2,,α:L:lexicon α:S:lexicon ι:S:lexicon ω:L:nature α:L:unknown ω:L:nature ο:L:position ε:L:position ε:S:nature α:S:lexicon α:L:lexicon α:S:lexicon υ:S:unknown ω:L:nature+position αι:L:line_final,"ἀνδράσιν ὡράων, ὄφρ’ ἔμπεδα πάντα φύωνται."
Phaenomena,1,14,True,LSSLLLSSLSSLLLL,LSSLLLSSLSSLLLL,2.0,1,0,correption,ω:L:nature ι:S:lexicon α:S:lexicon ει:L:nature+position ω:L:nature ο:L:position ε:S:nature αι:S:nature υ:L:position α:S:lexicon ο:S:nature ι:L:lexicon α:L:lexicon ο:L:position αι:L:line_final,τῶ μιν ἀεὶ πρῶτόν τε καὶ ὕστατον ἱλάσκονται.
Phaenomena,1,15,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,αι:L:nature ε:S:nature α:S:lexicon ε:L:position ε:S:nature α:S:lexicon αυ:L:nature α:S:lexicon ε:S:nature α:L:position ω:L:nature οι:L:nature ι:S:lexicon ο:S:nature ει:L:nature α:L:lexicon,"χαῖρε, πάτερ, μέγα θαῦμα, μέγ’ ἀνθρώποισιν ὄνειαρ,"
Phaenomena,1,16,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,0,,αυ:L:nature ο:L:position αι:L:nature+position ο:S:nature ε:S:nature η:L:nature ε:S:nature ε:S:nature η:L:nature αι:L:nature οι:L:nature ε:S:nature ε:S:nature ου:L:nature αι:L:line_final,αὐτὸς καὶ προτέρη γενεή. Χαίροιτε δὲ Μοῦσαι
Phaenomena,1,17,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,3,correption,ει:L:nature ι:S:unknown ι:S:unknown αι:L:nature α:S:lexicon α:S:lexicon α:L:lexicon αι:S:nature ε:S:nature οι:L:nature ε:S:nature ε:S:nature α:L:position ε:S:nature α:S:unknown ει:L:nature ει:L:line_final,μειλίχιαι μάλα πᾶσαι· ἐμοί γε μὲν ἀστέρας εἰπεῖν
Phaenomena,1,18,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,1,,η:L:nature ε:S:nature ι:S:lexicon ευ:L:nature ο:S:nature ε:S:nature ω:L:nature ε:L:position η:L:nature α:S:unknown ε:S:nature α:L:lexicon α:S:lexicon α:S:lexicon οι:L:nature η:L:line_final,ᾗ θέμις εὐχομένῳ τεκμήρατε πᾶσαν ἀοιδήν.
Phaenomena,1,19,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,2.0,1,0,correption,οι:L:nature ε:S:nature ο:S:nature ω:L:nature+position ο:S:nature ε:S:nature ε:L:position ε:S:nature αι:S:nature α:L:position υ:S:lexicon ι:S:lexicon α:L:paroxytone_short_ultima οι:S:nature ε:S:nature ο:L:position ε:L:line_final,οἱ μὲν ὁμῶς πολέες τε καὶ ἄλλυδις ἄλλοι ἐόντες
Phaenomena,1,20,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,1.5,1,1,correption,ου:L:nature α:S:lexicon ω:S:nature ε:L:position ο:L:position αι:L:nature α:L:position η:L:nature α:S:lexicon α:S:lexicon υ:L:unknown ε:S:nature ε:S:nature αι:L:nature ει:L:line_final,οὐρανῷ ἕλκονται πάντ’ ἤματα συνεχὲς αἰεί·
Phaenomena,1,21,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,1,correption,αυ:L:nature α:S:lexicon ο:S:nature ου:L:nature ο:S:nature ι:S:lexicon ο:L:position ε:S:nature α:S:unknown ι:L:position ε:S:nature αι:S:nature α:L:position α:S:lexicon α:S:lexicon αυ:L:nature ω:L:line_final,"αὐτὰρ ὅ γ’ οὐδ’ ὀλίγον μετανίσσεται, ἀλλὰ μάλ’ αὕτως"
Phaenomena,1,22,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,α:L:position ω:L:nature αι:L:nature ε:S:nature α:S:unknown η:L:nature ε:S:nature ε:S:nature ει:L:nature α:S:lexicon α:S:lexicon α:L:position ο:S:nature α:S:lexicon α:L:position η:L:line_final,"ἄξων αἰὲν ἄρηρεν, ἔχει δ’ ἀτάλαντον ἁπάντη"
Phaenomena,1,23,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,2,,ε:L:position η:L:nature υ:L:lexicon αι:L:nature α:L:lexicon ε:S:nature ι:S:lexicon ου:L:nature α:S:lexicon ο:S:nature αυ:L:nature ο:S:nature α:S:unknown ι:L:unknown ει:L:line_final,"μεσσηγὺς γαῖαν, περὶ δ’ οὐρανὸν αὐτὸν ἀγινεῖ."
Phaenomena,1,24,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.5,1,0,correption,αι:L:nature ι:L:lexicon ει:L:nature αι:L:nature ου:L:nature ι:S:antepenult_accent υ:S:lexicon ω:L:nature ο:S:nature οι:S:nature α:L:position ο:S:nature ε:S:nature ω:L:nature ε:L:line_final,καί μιν πειραίνουσι δύω πόλοι ἀμφοτέρωθεν·
Phaenomena,1,25,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,α:L:position ο:S:nature ε:S:nature ου:L:nature ε:S:nature ι:S:unknown ο:L:position ο:S:nature ο:S:nature α:L:position ι:S:lexicon ο:S:nature ε:L:position ο:S:nature ε:S:nature α:L:lexicon ο:L:line_final,"ἀλλ’ ὁ μὲν οὐκ ἐπίοπτος, ὁ δ’ ἀντίος ἐκ βορέαο"
Phaenomena,1,26,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,υ:L:position ο:S:nature ε:S:nature ω:L:nature ε:S:nature α:S:lexicon οι:L:nature ο:S:nature υ:S:lexicon ω:L:nature ε:S:nature ι:S:lexicon α:L:position ι:S:lexicon ε:S:nature ου:L:nature αι:L:line_final,ὑψόθεν ὠκεανοῖο· δύω δέ μιν ἀμφὶς ἔχουσαι
Phaenomena,1,27,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,1,correption,α:L:paroxytone_short_ultima οι:S:nature α:S:lexicon α:L:lexicon ο:S:nature ο:S:nature ω:L:nature ι:S:antepenult_accent ο:S:nature η:L:nature α:S:lexicon ε:S:nature ο:L:position αι:S:nature α:S:unknown α:L:position αι:L:line_final,"Ἄρκτοι ἅμα τροχόωσι, τὸ δὴ καλέονται ἅμαξαι."
Phaenomena,1,28,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,2,,αι:L:nature η:L:nature οι:L:nature ε:S:nature α:S:lexicon α:L:lexicon ε:S:nature ε:S:nature ι:L:position υ:S:unknown α:S:unknown αι:L:nature ε:S:nature ε:S:nature ου:L:nature ι:L:lexicon,αἱ δ’ ἤτοι κεφαλὰς μὲν ἐπ’ ἰξύας αἰέν ἔχουσιν
Phaenomena,1,29,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,3,,α:L:position η:L:nature ω:L:nature αι:L:nature ει:L:nature ε:S:nature α:S:unknown ω:L:nature α:S:unknown ι:S:unknown αι:L:nature ο:S:nature ε:S:nature ο:L:position αι:L:line_final,"ἀλλήλων, αἰεὶ δέ κατωμάδιαι φορέονται,"
Phaenomena,1,30,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,1.5,1,1,correption,ε:L:position α:S:unknown ι:S:antepenult_accent ει:L:nature ω:L:nature ου:L:nature+position ε:L:position α:L:position ε:S:nature αι:S:nature ει:L:nature ε:S:nature ε:S:nature ο:L:position η:L:line_final,"ἔμπαλιν εἰς ὤμους τετραμμέναι. εἰ ἐτεὸν δή,"
Phaenomena,1,31,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,η:L:nature η:L:nature ε:L:position ει:L:nature αι:L:nature ε:S:nature ι:S:lexicon ο:L:position ε:S:nature α:S:lexicon ου:L:nature ι:S:lexicon ο:S:nature η:L:nature ι:L:lexicon,Κρήτηθεν κεῖναί γε Διὸς μεγάλου ἰότητι
Phaenomena,1,32,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,1.5,1,0,,ου:L:nature α:S:lexicon ο:S:nature ει:L:nature α:S:lexicon ε:S:nature η:L:nature α:S:lexicon ο:S:nature ι:L:lexicon ο:S:nature ε:S:nature ου:L:nature ι:L:position ο:L:position α:L:antepenult_accent,"οὐρανὸν εἰσανέβησαν, ὅ μιν τότε κουρίζοντα"
Phaenomena,1,33,True,LSSLLLSSLSSLLLL,LSSLLLSSLSSLLLL,3.0,1,1,correption,ι:L:position ω:S:nature ε:S:nature ευ:L:nature ω:L:nature ει:L:nature ο:S:nature ε:S:nature ο:L:position ε:S:nature ο:S:nature ι:L:unknown αι:L:nature οι:L:nature ο:L:line_final,"Δίκτῳ ἐν εὐώδει, ὄρεος σχεδὸν Ἰδαίοιο,"
Phaenomena,1,34,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,1.5,1,1,correption,α:L:position ω:L:nature ε:L:position α:S:unknown ε:S:nature ε:L:position ο:S:nature αι:S:nature ε:L:position ε:S:nature ο:S:nature ει:L:nature ε:S:nature ι:S:lexicon αυ:L:nature ο:L:line_final,"ἄντρῳ ἐγκατέθεντο καὶ ἔτρεφον εἰς ἐνιαυτόν,"
Phaenomena,1,35,True,LLLLLSSLSSLLLL,LLLLLSSLSSLLLL,1.5,1,0,,ι:L:position αι:L:nature οι:L:nature ου:L:nature η:L:nature ε:S:nature ο:S:nature ε:L:position ο:S:nature ο:S:nature ε:L:position ευ:L:nature ο:L:position ο:L:line_final,Δικταῖοι Κούρητες ὅτε Κρόνον ἐψεύδοντο.
Phaenomena,1,36,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,1,,αι:L:nature η:L:nature+position ε:L:position υ:S:unknown ο:S:nature ου:L:nature α:S:antepenult_accent ε:S:nature ι:L:position η:L:nature ι:L:lexicon α:S:lexicon ε:S:nature ου:L:nature ι:L:lexicon,"καὶ τὴν μὲν Κυνόσουραν ἐπίκλησιν καλέουσιν,"
Phaenomena,1,37,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,η:L:nature+position ε:S:nature ε:S:nature η:L:nature ε:S:nature ι:S:lexicon η:L:nature ε:S:nature ι:S:unknown η:L:nature ε:S:nature ε:S:nature α:L:lexicon ε:S:nature α:S:lexicon αι:L:nature οι:L:line_final,τὴν δ’ ἑτέρην Ἑλίκην. Ἑλίκῃ γε μὲν ἄνδρες Ἀχαιοὶ
Phaenomena,1,38,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.5,1,0,correption,ει:L:nature α:S:lexicon ι:S:lexicon ε:L:position αι:L:nature ο:L:position αι:S:nature ι:S:lexicon α:L:lexicon η:L:nature η:L:nature α:S:lexicon α:S:lexicon ι:L:lexicon ει:L:line_final,"εἰν ἁλὶ τεκμαίρονται ἵνα χρὴ νῆας ἀγινεῖν,"
Phaenomena,1,39,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,η:L:nature α:S:lexicon α:S:lexicon οι:L:nature ι:L:lexicon ε:L:position ι:S:lexicon υ:S:lexicon οι:L:nature ε:S:nature ο:S:nature ω:L:nature ι:S:antepenult_accent α:S:lexicon α:L:position α:L:lexicon,τῇ δ’ ἄρα Φοίνικες πίσυνοι περόωσι θάλασσαν.
Phaenomena,1,40,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,3.0,1,2,correption,α:L:position η:L:nature ε:L:position α:S:unknown α:S:unknown η:L:nature αι:S:nature ε:S:nature ι:L:position α:L:position α:L:position αι:S:nature ε:S:nature οι:L:nature η:L:line_final,ἀλλ’ ἡ μὲν καθαρὴ καὶ ἐπιφράσσασθαι ἑτοίμη
Phaenomena,1,41,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,0,,ο:L:position η:L:nature αι:L:nature ο:S:nature ε:S:nature η:L:nature ε:S:nature ι:S:lexicon η:L:nature+position ω:L:nature η:L:nature α:S:lexicon ο:S:nature υ:L:position ο:L:line_final,πολλὴ φαινομένη Ἑλίκη πρώτης ἀπὸ νυκτός·
Phaenomena,1,42,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,η:L:nature ε:S:nature ε:S:nature η:L:nature ο:S:nature ι:S:lexicon η:L:nature ε:S:nature α:S:lexicon α:L:lexicon αυ:L:nature η:L:nature ι:S:lexicon α:S:lexicon ει:L:nature ω:L:line_final,"ἡ δ’ ἑτέρη ὀλίγη μέν, ἀτὰρ ναύτῃσιν ἀρείων·"
Phaenomena,1,43,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,ει:L:nature ο:S:nature ε:S:nature η:L:nature α:L:lexicon α:L:lexicon α:S:lexicon ε:S:nature ι:L:position ε:S:nature ε:S:nature αι:L:nature+position ο:S:nature α:S:lexicon ι:L:position ι:L:lexicon,μειοτέρῃ γὰρ πᾶσα περιστρέφεται στροφάλιγγι·
Phaenomena,1,44,True,LLLSSLLLSSLLLL,LLLSSLLLSSLLLL,1.5,1,2,,η:L:nature αι:L:nature ι:L:unknown ο:S:nature ι:S:unknown οι:L:nature ι:L:lexicon υ:L:lexicon α:S:lexicon α:S:lexicon αυ:L:nature ι:L:position ο:L:position αι:L:line_final,τῇ καὶ Σιδόνιοι ἰθύντατα ναυτίλλονται.
Phaenomena,1,45,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,0,,α:L:lexicon ε:S:nature ι:S:lexicon α:L:position ο:S:nature ε:S:nature α:L:lexicon οι:L:nature η:L:nature ο:S:nature α:S:lexicon οι:L:nature ο:S:nature α:S:lexicon ο:L:position ω:L:line_final,τὰς δέ δι’ ἀμφοτέρας οἵη ποταμοῖο ἀπορρώξ
Phaenomena,1,46,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,1.0,1,1,lexicon_overridden,ει:L:nature ει:L:nature αι:L:nature ε:S:nature α:S:lexicon αυ:L:nature α:S:lexicon α:S:lexicon ω:L:nature+position ε:S:nature ι:S:lexicon α:L:position ι:S:lexicon ε:S:nature α:L:unknown ω:L:line_final,"εἰλεῖται μέγα θαῦμα, δράκων, περί τ’ ἀμφί τ’ ἐαγώς"
Phaenomena,1,47,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,1,,υ:L:unknown ι:S:paroxytone_short_ultima ο:S:nature αι:L:nature α:S:lexicon α:S:lexicon οι:L:nature+position ει:L:nature η:L:nature ε:S:nature α:S:lexicon ε:L:position ε:S:nature ε:S:nature ο:L:position αι:L:line_final,μυρίος· αἱ δ’ ἄρα οἱ σπείρης ἑκάτερθε φέρονται
Phaenomena,1,48,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,3,correption,α:L:paroxytone_short_ultima οι:L:nature υ:L:unknown α:S:unknown ε:S:nature ου:L:nature ε:S:nature υ:S:unknown α:L:position ε:S:nature αι:S:nature ω:L:nature ε:S:nature α:S:lexicon οι:L:nature ο:L:line_final,"ἄρκτοι, κυανέου πεφυλαγμέναι ὠκεανοῖο."
Phaenomena,1,49,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,2,correption,αυ:L:nature α:S:lexicon ο:S:nature α:L:position η:L:nature+position ε:L:position ε:S:nature α:S:unknown η:L:nature ε:S:nature ι:S:unknown ει:L:nature ε:S:nature αι:S:nature ου:L:nature η:L:line_final,"αὐτὰρ ὅ γ’ ἄλλην μὲν νεάτῃ ἐπιτείνεται οὐρῇ,"
Phaenomena,1,50,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,1.0,1,1,correption,α:L:position η:L:nature+position ε:L:position ει:L:nature η:L:nature ε:S:nature ι:S:unknown ε:L:position ε:S:nature αι:S:nature η:L:nature ε:S:nature οι:S:nature α:L:position η:L:line_final,ἄλλην δέ σπείρῃ περιτέμνεται. ἡ μέν οἱ ἄκρη
Phaenomena,1,51,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,2,correption,ου:L:nature η:L:nature α:L:lexicon ε:S:nature α:S:lexicon η:L:nature ε:S:nature ι:S:unknown η:L:nature α:S:unknown ο:S:nature αυ:L:nature ε:S:nature αι:S:nature α:L:position ου:L:line_final,οὐρὴ πὰρ κεφαλὴν Ἑλίκης ἀποπαύεται Ἄρκτου·
Phaenomena,1,52,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,1,correption,ει:L:nature η:L:nature ε:L:position υ:S:unknown ο:S:nature ου:L:nature α:S:antepenult_accent α:S:lexicon η:L:nature ε:S:nature ει:S:nature η:L:nature ε:S:nature α:S:lexicon αυ:L:nature η:L:line_final,σπείρῃ δ’ ἐν Κυνόσουρα κάρη ἔχει· ἡ δέ κατ’ αὐτὴν
Phaenomena,1,53,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,0.5,1,0,correption,ει:L:nature ει:L:nature αι:L:nature ε:S:nature α:S:lexicon η:L:nature+position αι:L:nature οι:L:nature ο:S:nature ο:S:nature ε:L:position ε:S:nature αι:S:nature α:L:paroxytone_short_ultima ι:L:lexicon,"εἰλεῖται κεφαλὴν καί οἱ ποδὸς ἔρχεται ἄχρις,"
Phaenomena,1,54,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,1,correption,ε:L:position αυ:L:nature ι:L:lexicon α:S:lexicon ι:S:lexicon ο:L:position ο:S:nature α:S:unknown α:L:position ε:S:nature ει:S:nature ου:L:nature ε:S:nature ε:S:nature ει:L:nature η:L:line_final,ἐκ δ’ αὖτις παλίνορσος ἀνατρέχει. οὐ μέν ἐκείνῃ
Phaenomena,1,55,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,1,correption,οι:L:nature ο:S:nature ε:S:nature ου:L:nature οι:L:nature ο:L:position ε:S:nature α:S:lexicon η:L:nature ε:S:nature ι:S:unknown α:L:position ε:S:nature αι:S:nature α:L:position η:L:line_final,"οἰόθεν οὐδ’ οἶος κεφαλῇ ἐπιλάμπεται ἀστήρ,"
Phaenomena,1,56,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,α:L:position α:S:lexicon υ:S:lexicon ο:L:position ο:S:nature α:S:lexicon οι:L:nature+position υ:S:lexicon ο:S:nature ο:L:position α:S:unknown ι:S:antepenult_accent ει:L:nature+position υ:S:lexicon ε:S:nature ε:L:position ε:L:line_final,"ἀλλὰ δύο κροτάφοις, δύο δ’ ὄμμασιν· εἷς δ’ ὑπένερθεν"
Phaenomena,1,57,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,ε:L:position α:S:lexicon ι:S:lexicon η:L:nature ε:S:nature ε:S:nature ει:L:nature ε:S:nature υ:S:unknown ο:L:position ει:L:nature οι:L:nature ο:S:nature ε:S:nature ω:L:nature ου:L:line_final,ἐσχατιὴν ἐπέχει γένυος δεινοῖο πελώρου.
Phaenomena,1,58,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,0.0,1,0,,ο:L:position ο:L:position ε:L:position ι:S:lexicon α:S:lexicon η:L:nature ευ:L:nature ο:L:position ι:S:antepenult_accent ε:S:nature α:L:paroxytone_short_ultima α:S:lexicon ε:S:nature οι:L:nature ε:L:line_final,"λοξὸν δ’ ἐστὶ κάρη, νεύοντι δὲ πάμπαν ἔοικεν"
Phaenomena,1,59,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,0.0,1,1,,α:L:position η:L:nature ει:L:nature ε:S:nature ι:S:unknown η:L:nature ου:L:nature η:L:nature+position α:S:lexicon α:S:lexicon ε:L:position ι:S:lexicon α:S:lexicon ι:L:lexicon υ:L:lexicon,ἄκρην εἰς Ἑλίκης οὐρήν· μάλα δ’ ἐστὶ κατ’ ἰθύ
Phaenomena,1,60,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,3,correption,αι:L:nature+position ο:S:nature α:S:lexicon αι:L:nature+position ο:S:nature α:S:lexicon οι:L:nature ο:S:nature α:S:lexicon ε:L:position ι:S:unknown α:S:unknown ει:L:nature α:S:unknown ω:S:nature ου:L:nature η:L:line_final,καὶ στόμα καὶ κροτάφοιο τὰ δεξιὰ νειάτῳ οὐρῇ.
Phaenomena,1,61,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,0.5,1,1,correption,ει:L:nature η:L:nature ου:L:nature ε:S:nature α:S:lexicon η:L:nature η:L:nature ι:L:position ε:S:nature αι:S:nature η:L:nature ι:S:unknown ε:S:nature α:L:paroxytone_short_ultima αι:L:line_final,"κείνη που κεφαλὴ τῇ νίσσεται, ἧχί περ ἄκραι"
Phaenomena,1,62,True,LLLSSLSSLSSLLLL,LLLSSLSSLSSLLLL,2.5,1,2,correption,ι:L:position ο:L:position αι:L:nature υ:S:unknown ι:S:unknown ε:L:position ε:S:nature αι:S:nature α:L:position ο:S:nature αι:S:nature α:L:position η:L:nature η:L:nature ι:L:lexicon,μίσγονται δύσιές τε καὶ ἀντολαὶ ἀλλήλῃσιν.
Phaenomena,1,63,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,0,correption,η:L:nature αυ:L:nature ου:L:nature ο:S:nature ε:S:nature ο:L:position ι:S:antepenult_accent υ:S:lexicon ι:L:position ε:S:nature αι:S:nature α:L:lexicon ι:S:lexicon ε:S:nature οι:L:nature ο:L:line_final,Τῇδ’ αὐτοῦ μογέοντι κυλίνδεται ἀνδρὶ ἐοικὸς
Phaenomena,1,64,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,3,correption,ει:L:nature ω:L:nature ο:L:position ο:S:nature ε:S:nature ου:L:nature ι:S:unknown ε:S:nature ι:L:position α:S:unknown αι:S:nature α:L:position α:S:unknown ο:S:nature ει:L:nature ει:L:line_final,"εἴδωλον. τὸ μέν οὔτις ἐπίσταται ἀμφαδὸν εἰπεῖν,"
