work,book,n,ok,pattern,quantities,cost,alternatives,unknown_nuclei,flags,nuclei,text
Dionysiaca,1,18,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,2,cluster_short,ι:L:position α:S:position α:S:unknown ο:L:position ο:S:nature ο:S:nature ω:L:nature ε:S:nature α:S:lexicon ι:L:position ε:S:nature ο:S:nature υ:L:lexicon α:S:lexicon ι:S:unknown α:L:position ω:L:line_final,φρικτὰ δρακοντοκόμων ἐδαΐζετο φῦλα Γιγάντων·
Dionysiaca,1,19,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,ει:L:nature ε:S:nature ε:S:nature ω:L:nature+position ι:L:position ει:L:nature ε:S:nature ε:S:nature αυ:L:nature ε:S:nature ι:S:unknown η:L:nature+position ι:S:lexicon α:S:lexicon ει:L:nature ω:L:line_final,"εἰ δὲ λέων φρίξειεν ἐπαυχενίην τρίχα σείων,"
Dionysiaca,1,20,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,α:L:paroxytone_short_ultima ο:S:nature α:S:unknown ευ:L:nature α:L:position ω:L:nature+position ο:S:nature υ:S:unknown η:L:nature ε:S:nature ι:S:lexicon η:L:nature ε:S:nature ι:S:antepenult_accent ει:L:nature η:L:line_final,Βάκχον ἀνευάξω βλοσυρῆς ἐπὶ πήχεϊ Ῥείης
Dionysiaca,1,21,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,α:L:position ο:S:nature υ:S:unknown ο:L:position ε:L:position ο:L:position α:S:antepenult_accent ε:S:nature ο:L:position ο:S:nature ο:S:nature οι:L:nature ο:S:nature ε:S:nature αι:L:nature η:L:line_final,μαζὸν ὑποκλέπτοντα λεοντοβότοιο θεαίνης·
Dionysiaca,1,22,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,3,,ει:L:nature ε:S:nature υ:S:unknown ε:L:position η:L:nature ε:L:position ι:S:antepenult_accent ε:S:nature α:L:position ι:S:unknown ο:S:nature α:L:position α:S:unknown ι:S:antepenult_accent α:L:position ω:L:line_final,εἰ δὲ θυελλήεντι μετάρσιος ἅλματι ταρσῶν
Dionysiaca,1,23,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,ο:L:position α:S:unknown ι:S:antepenult_accent α:L:unknown ι:L:position η:L:nature ο:S:nature υ:S:lexicon αι:L:nature α:S:lexicon ο:S:nature ει:L:nature ο:S:nature α:S:lexicon ει:L:nature ω:L:line_final,"πόρδαλις ἀίξῃ πολυδαίδαλον εἶδος ἀμείβων,"
Dionysiaca,1,24,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,υ:L:position η:L:nature ω:L:nature ι:S:lexicon ο:S:nature υι:L:nature α:S:lexicon ο:S:nature ε:L:position ε:S:nature ο:S:nature ε:L:position α:S:lexicon ε:S:nature ι:L:position ω:L:line_final,"ὑμνήσω Διὸς υἷα, πόθεν γένος ἔκτανεν Ἰνδῶν"
Dionysiaca,1,25,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,4,,ο:L:position α:S:unknown ι:S:unknown ω:L:nature ο:S:nature ε:S:nature ε:L:position ι:S:lexicon α:S:unknown ι:L:position ευ:L:nature α:L:unknown ε:S:nature ε:S:nature α:L:position ω:L:line_final,πορδαλίων ὀχέεσσι καθιππεύσας ἐλεφάντων·
Dionysiaca,1,26,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,4,,ει:L:nature ε:S:nature α:S:lexicon ι:L:unknown α:L:position οι:L:nature ο:S:nature υ:S:unknown ω:L:nature υ:S:unknown ο:S:nature υι:L:nature α:S:lexicon υ:S:unknown ω:L:nature η:L:line_final,"εἰ δέμας ἰσάζοιτο τύπῳ συός, υἷα Θυώνης"
Dionysiaca,1,27,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,3,,α:L:unknown ει:L:nature ω:L:nature ο:S:nature ε:S:nature ο:L:position α:S:antepenult_accent υ:S:unknown ο:L:position ο:S:nature ο:S:nature ευ:L:nature α:S:unknown ο:S:nature αυ:L:nature η:L:line_final,"ἀείσω ποθέοντα συοκτόνον εὔγαμον Αὔρην,"
Dionysiaca,1,28,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,6,,ο:L:position ι:S:unknown ο:S:nature ου:L:nature+position ι:S:unknown α:S:unknown οι:L:nature ο:S:nature υ:S:unknown η:L:nature ι:S:unknown α:S:unknown η:L:nature ε:S:nature α:S:lexicon α:L:position ου:L:line_final,ὀψιγόνου τριτάτοιο Κυβηλίδα μητέρα Βάκχου·
Dionysiaca,1,29,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.0,1,4,lexicon_overridden,ει:L:nature ε:S:nature ε:S:nature οι:L:nature ι:L:unknown η:L:nature ο:S:nature υ:S:lexicon ω:L:nature+position ι:S:unknown ο:S:nature υ:L:unknown ο:S:nature α:S:unknown ει:L:nature ω:L:line_final,"εἰ δὲ πέλοι μιμηλὸν ὕδωρ, Διόνυσον ἀείσω"
Dionysiaca,1,30,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,ο:L:position ο:S:nature α:S:lexicon ο:L:position υ:L:unknown ο:L:position α:S:antepenult_accent ο:S:nature υ:L:position ο:S:nature ε:S:nature οι:L:nature ο:S:nature υ:S:lexicon ου:L:nature+position ου:L:line_final,κόλπον ἁλὸς δύνοντα κορυσσομένοιο Λυκούργου·
Dionysiaca,1,31,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,ει:L:nature υ:S:lexicon ο:S:nature αι:L:nature υ:L:position οι:L:nature ο:S:nature ο:S:nature ο:L:position ι:S:unknown υ:S:unknown ι:L:position α:S:antepenult_accent ι:S:lexicon αι:L:nature ω:L:line_final,"εἰ φυτὸν αἰθύσσοιτο νόθον ψιθύρισμα τιταίνων,"
Dionysiaca,1,32,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,2,correption,η:L:nature ο:S:nature αι:S:nature ι:L:lexicon α:S:lexicon ι:S:lexicon οι:L:nature ο:S:nature ο:S:nature ε:L:position α:S:lexicon α:S:lexicon υι:L:nature α:S:unknown ι:S:unknown η:L:nature ω:L:line_final,"μνήσομαι Ἰκαρίοιο, πόθεν παρὰ θυιάδι ληνῷ"
Dionysiaca,1,33,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,2,,ο:L:position υ:S:lexicon α:S:unknown ι:L:position η:L:nature η:L:nature ι:S:properispomenon ο:S:nature ω:L:nature ε:L:position ι:L:unknown ε:S:nature ο:S:nature α:L:position ω:L:line_final,βότρυς ἁμιλλητῆρι ποδῶν ἐθλίβετο ταρσῷ.
Dionysiaca,1,34,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,4,,α:L:position α:S:unknown ε:S:nature οι:L:nature α:L:position η:L:nature α:S:antepenult_accent ι:S:unknown α:L:position ο:S:nature ε:S:nature ω:L:nature α:S:unknown ι:S:unknown η:L:nature+position ε:L:line_final,"Ἄξατέ μοι νάρθηκα, Μιμαλλόνες, ὠμαδίην δὲ"
Dionysiaca,1,35,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,ε:L:position ι:S:unknown α:S:unknown οι:L:nature ι:S:unknown ο:S:nature ω:L:nature ο:S:nature ε:S:nature η:L:nature ο:S:nature ο:S:nature α:L:position ι:S:lexicon ι:S:lexicon ω:L:nature ο:L:line_final,νεβρίδα ποικιλόνωτον ἐθήμονος ἀντὶ χιτῶνος
Dionysiaca,1,36,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,ι:L:position α:S:unknown ε:S:nature οι:L:nature+position ε:L:position οι:L:nature ι:S:lexicon α:S:unknown ω:L:nature ι:S:paroxytone_short_ultima ο:S:nature ε:L:position ε:S:nature ο:S:nature ο:L:position η:L:line_final,"σφίγξατέ μοι στέρνοισι, Μαρωνίδος ἔμπλεον ὀδμῆς"
Dionysiaca,1,37,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,3,correption,ε:L:position α:S:unknown ε:S:nature η:L:nature+position υ:S:unknown ι:S:unknown η:L:nature ε:S:nature α:S:lexicon ει:L:nature ο:S:nature ε:S:nature η:L:nature αι:S:nature ο:S:nature η:L:nature ω:L:line_final,"νεκταρέης, βυθίῃ δὲ παρ’ Εἰδοθέῃ καὶ Ὁμήρῳ"
Dionysiaca,1,38,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,2,,ω:L:nature α:L:unknown ω:L:nature+position α:S:lexicon υ:S:lexicon ε:L:position α:S:lexicon υ:S:unknown α:L:position ε:L:position ω:L:nature ε:S:nature ε:S:nature α:L:lexicon ω:L:line_final,φωκάων βαρὺ δέρμα φυλασσέσθω Μενελάῳ.
Dionysiaca,1,39,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,6,correption,ευ:L:nature ι:S:unknown α:S:unknown οι:L:nature ο:S:nature ε:S:nature ο:L:position α:S:unknown αι:S:nature αι:L:nature ι:S:unknown α:S:unknown η:L:nature υ:S:unknown ε:S:nature η:L:nature ε:L:line_final,"εὔιά μοι δότε ῥόπτρα καὶ αἰγίδας, ἡδυμελῆ δὲ"
Dionysiaca,1,40,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,1,correption,α:L:position ω:L:nature ι:L:position ο:S:nature ο:S:nature αυ:L:nature ο:S:nature ο:S:nature α:L:position α:S:unknown ε:S:nature η:L:nature αι:S:nature ο:S:nature ι:L:lexicon ω:L:line_final,"ἄλλῳ δίθροον αὐλὸν ὀπάσσατε, μὴ καὶ ὀρίνω"
Dionysiaca,1,41,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,1,correption,οι:L:nature ο:S:nature ε:S:nature ο:L:position ο:S:nature α:S:unknown ω:L:nature+position α:S:lexicon α:S:lexicon αι:L:nature ε:S:nature αι:S:nature ε:L:position ο:S:nature ο:S:nature η:L:nature ω:L:line_final,"Φοῖβον ἐμόν· δονάκων γὰρ ἀναίνεται ἔμπνοον ἠχώ,"
Dionysiaca,1,42,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,ε:L:position ο:S:nature ε:S:nature α:L:position υ:L:unknown α:L:unknown ο:S:nature ε:S:nature η:L:nature α:S:paroxytone_short_ultima ο:S:nature αυ:L:nature ο:S:nature ε:S:nature ε:L:position α:L:line_final,ἐξ ὅτε Μαρσύαο θεημάχον αὐλὸν ἐλέγξας
Dionysiaca,1,43,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,2,,ε:L:position α:S:lexicon α:S:unknown η:L:nature ω:L:nature η:L:nature ε:S:nature υ:S:unknown ω:L:nature ο:L:position ου:L:nature ε:S:nature ο:S:nature αυ:L:nature αι:L:line_final,"δέρμα παρῃώρησε φυτῷ κολπούμενον αὔραις,"
Dionysiaca,1,44,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,4,,υ:L:position ω:L:nature α:L:unknown ο:S:nature α:S:unknown υι:L:nature α:S:lexicon ι:S:unknown ο:L:position ι:L:unknown οι:L:nature ο:S:nature ο:S:nature η:L:nature ο:L:line_final,γυμνώσας ὅλα γυῖα λιπορρίνοιο νομῆος.
Dionysiaca,1,45,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,α:L:position α:S:lexicon ε:S:nature α:L:lexicon α:L:position η:L:nature ο:S:nature α:S:unknown η:L:nature ο:S:nature ο:S:nature α:L:position ε:S:nature ο:S:nature α:L:position ου:L:line_final,"ἀλλά, θεά, μαστῆρος ἀλήμονος ἄρχεο Κάδμου."
Dionysiaca,1,46,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,ι:L:unknown ο:S:nature ι:S:unknown η:L:nature+position ο:S:nature ε:S:nature αυ:L:nature ο:S:nature ε:S:nature η:L:nature ο:S:nature ο:S:nature υ:L:position ι:S:unknown ε:S:nature ω:L:nature+position ευ:L:line_final,Σιδονίης ποτὲ ταῦρος ἐπ’ ᾐόνος ὑψίκερως Ζεὺς
Dionysiaca,1,47,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,3,,ι:L:lexicon ε:S:nature ο:S:nature ε:L:position υ:L:unknown η:L:nature α:S:antepenult_accent ο:S:nature ω:L:nature ι:L:unknown η:L:nature α:S:unknown ο:S:nature αι:L:nature ω:L:line_final,ἱμερόεν μύκημα νόθῳ μιμήσατο λαιμῷ
Dionysiaca,1,48,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,αι:L:nature+position υ:S:lexicon υ:S:lexicon ει:L:nature ε:S:nature υ:S:unknown ω:L:nature α:S:antepenult_accent ε:S:nature ο:L:position α:L:position ω:L:nature+position ε:S:nature υ:S:lexicon αι:L:nature α:L:lexicon,"καὶ γλυκὺν εἶχε μύωπα· μετοχμάζων δὲ γυναῖκα,"
Dionysiaca,1,49,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,3,,υ:L:position ω:L:nature α:L:position α:S:unknown α:S:unknown α:L:position ε:S:nature ι:S:lexicon α:L:position ε:S:nature α:S:lexicon ι:L:position υ:S:unknown ι:S:antepenult_accent ε:L:position ω:L:line_final,"κυκλώσας παλάμας περὶ, γαστέρα δίζυγι δεσμῷ,"
Dionysiaca,1,50,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.5,1,0,correption,αι:L:nature ο:S:nature ε:S:nature ω:L:nature+position ου:L:nature ι:L:position ε:S:nature αι:S:nature ε:L:position υ:S:lexicon ε:S:nature υ:L:position ο:S:nature ο:S:nature ο:L:position ου:L:line_final,"βαιὸς Ἔρως κούφιζε, καὶ ἐγγύθεν ὑγροπόρος βοῦς"
Dionysiaca,1,51,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,υ:L:position ο:S:nature υ:S:unknown ο:L:position ο:S:nature ε:S:nature α:L:position ο:S:nature ι:S:unknown η:L:nature ε:S:nature ι:S:unknown η:L:nature ο:S:nature ι:S:antepenult_accent ου:L:nature η:L:line_final,"κυρτὸν ὑποστορέσας λοφίην ἐπιβήτορι κούρῃ,"
Dionysiaca,1,52,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,3,,ο:L:position ι:S:unknown ο:S:nature ο:L:position α:L:position ω:L:nature+position ε:S:nature α:S:unknown α:L:position ε:S:nature α:S:unknown ω:L:nature α:S:lexicon ι:S:lexicon αι:L:nature ω:L:line_final,"δόχμιος ὀκλάζων, κεχαλασμένα νῶτα τιταίνων,"
Dionysiaca,1,53,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,2,,ευ:L:nature ω:L:nature η:L:nature α:S:lexicon α:S:lexicon ει:L:nature ε:S:nature ι:S:unknown ε:L:position υ:S:unknown ε:S:nature οι:L:nature ο:S:nature ε:S:nature αυ:L:nature ου:L:line_final,Εὐρώπην ἀνάειρε· διεσσυμένοιο δὲ ταύρου
Dionysiaca,1,54,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,ω:L:nature ο:S:nature ο:S:nature υ:L:position ε:S:nature α:S:unknown α:L:position ε:S:nature α:S:unknown η:L:nature α:S:lexicon ο:S:nature α:L:position ο:S:nature ο:S:nature υ:L:lexicon ω:L:line_final,πλωτὸς ὄνυξ ἐχάραξε βατῆς ἁλὸς ἄψοφον ὕδωρ
Dionysiaca,1,55,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,ι:L:position ε:S:nature ι:S:antepenult_accent ει:L:nature ο:S:nature ε:S:nature οι:L:nature ι:S:antepenult_accent υ:S:lexicon ε:L:position ο:L:position οι:L:nature ο:S:nature ε:S:nature ου:L:nature η:L:line_final,ἴχνεσι φειδομένοισιν· ὑπὲρ πόντοιο δὲ κούρη
Dionysiaca,1,56,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,ει:L:nature α:S:unknown ι:S:antepenult_accent α:L:position ο:S:nature ε:S:nature η:L:nature ο:S:nature ε:S:nature ω:L:nature αυ:L:nature ι:L:position ε:S:nature ο:S:nature ω:L:nature ω:L:line_final,δείματι παλλομένη βοέῳ ναυτίλλετο νώτῳ
Dionysiaca,1,57,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,2,,α:L:position ε:L:position η:L:nature α:S:unknown ι:S:unknown α:L:position ο:S:nature ι:S:lexicon ω:L:nature+position ε:S:nature ι:S:lexicon η:L:nature α:S:lexicon α:S:lexicon αι:L:nature η:L:line_final,ἀστεμφὴς ἀδίαντος· ἰδὼν δέ μιν ἦ τάχα φαίης
Dionysiaca,1,58,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,3,correption,η:L:nature ε:S:nature ι:S:lexicon η:L:nature α:S:unknown α:S:unknown ει:L:nature α:S:antepenult_accent η:S:nature ευ:L:nature ε:S:nature ι:S:unknown ε:L:position ο:S:nature ι:S:lexicon αι:L:nature ου:L:line_final,ἢ Θέτιν ἢ Γαλάτειαν ἢ εὐνέτιν ἐννοσιγαίου
Dionysiaca,1,59,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.0,1,2,lexicon_overridden,η:L:nature ο:S:nature ι:S:unknown η:L:nature+position ι:L:unknown ω:L:nature ο:S:nature ε:S:nature ε:L:position ο:S:nature ε:S:nature η:L:nature α:S:lexicon ο:S:nature ι:L:lexicon η:L:line_final,ἢ λοφίῃ Τρίτωνος ἐφεζομένην Ἀφροδίτην·
Dionysiaca,1,60,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,αι:L:nature+position ο:S:nature ο:S:nature ει:L:nature ι:S:unknown ο:S:nature η:L:nature ε:S:nature ε:S:nature α:L:position ε:S:nature ε:S:nature υ:L:lexicon α:S:lexicon ο:S:nature αι:L:nature η:L:line_final,"καὶ πλόον εἰλιπόδην ἐπεθάμβεε κυανοχαίτης,"
Dionysiaca,1,61,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,1.0,1,1,lexicon_overridden,ι:L:lexicon ω:L:nature+position η:L:nature ε:S:nature ο:S:nature η:L:nature α:S:properispomenon ι:S:lexicon ο:L:position υ:L:unknown η:L:nature+position ο:S:nature α:S:lexicon ου:L:nature ω:L:line_final,τρίτων δ’ ἠπεροπῆα Διὸς μυκηθμὸν ἀκούων
